
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: my_8D0907551M-5120.ecu

ECU identified with following data:
HWNumber    = 0261207143       (requested was 0261207143)
SWNumber    = 1037360857       (requested was 1037360857)
PartNumber  = 8D0907551M       (requested was 8D0907551M)
SWVersion   = 0002             (requested was 0002)
EngineId    = 2.7l V6/5VT      (requested was 2.7l V6/5VT)
VAGHWNumber = 
ModelId     = G

Log packet size: 50 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  18.11.2017 11:41:30.688

TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , ldtvm     , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , wdkba     , wped_w    , zwout     
   49.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.83334   , 840       , 820       , 830.625   , 408.828   , 218.203   , 830.313   , 424.219   , 0.644533  , 1.28907   , 0.742189  , 1.21094   , 26.7422   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.04534   , 81.75     , 0         , 0         , 0         , -12       
   49.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.66667   , 840       , 820       , 830.625   , 408.281   , 218.281   , 830.313   , 424.219   , 0.644533  , 1.28907   , 0.742189  , 1.21094   , 26.6719   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.024     , 81.75     , 0         , 0         , 0         , -12       
   49.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.66667   , 840       , 820       , 830.625   , 407.266   , 218.203   , 830.313   , 424.219   , 0.664064  , 1.28907   , 0.761721  , 1.17188   , 26.6016   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.032     , 81.75     , 0         , 0         , 0         , -12       
   49.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 840       , 820       , 830.625   , 413.672   , 218.672   , 830.313   , 424.219   , 0.664064  , 1.28907   , 0.761721  , 1.17188   , 27.0938   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.12      , 81.75     , 0         , 0         , 0         , -12       
   49.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.88889   , 840       , 820       , 830.625   , 417.266   , 219.297   , 831.563   , 423.984   , 0.664064  , 1.32813   , 0.742189  , 1.21094   , 27.3516   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.10934   , 81.75     , 0         , 0         , 0         , -12.75    
   50.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 800       , 820       , 830.625   , 417.969   , 220.547   , 831.563   , 424.219   , 0.664064  , 1.32813   , 0.742189  , 1.21094   , 27.3516   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.09867   , 81.75     , 0         , 0         , 0         , -12       
   50.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.72223   , 840       , 820       , 830.625   , 420.234   , 220.781   , 830.313   , 424.219   , 0.644533  , 1.28907   , 0.722658  , 1.21094   , 27.5156   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.112     , 81.75     , 0         , 0         , 0         , -12.75    
   50.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.61112   , 800       , 820       , 830.625   , 418.828   , 220.156   , 830.313   , 424.219   , 0.644533  , 1.28907   , 0.722658  , 1.21094   , 27.4453   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.10934   , 81.75     , 0         , 0         , 0         , -12.75    
   50.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.86112   , 800       , 820       , 830.625   , 420.234   , 220.547   , 830.313   , 424.219   , 0.664064  , 1.28907   , 0.722658  , 1.21094   , 27.5391   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.128     , 81.75     , 0         , 0         , 0         , -12.75    
   50.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 800       , 820       , 830.625   , 423.75    , 219.844   , 830.313   , 424.219   , 0.664064  , 1.28907   , 0.722658  , 1.21094   , 27.8672   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.16      , 81.75     , 0         , 0         , 0         , -12.75    
   50.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.69445   , 800       , 820       , 830.625   , 424.766   , 220.313   , 831.563   , 424.219   , 0.664064  , 1.25      , 0.703127  , 1.25      , 27.9141   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.13334   , 81.75     , 0         , 0         , 0         , -13.5     
   50.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.63889   , 800       , 820       , 830.625   , 422.813   , 220.781   , 831.563   , 424.219   , 0.664064  , 1.25      , 0.703127  , 1.25      , 27.7266   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.12534   , 81.75     , 0         , 0         , 0         , -12.75    
   50.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.63889   , 840       , 820       , 830.703   , 420.391   , 220.156   , 831.563   , 424.219   , 0.683596  , 1.28907   , 0.683596  , 1.21094   , 27.5625   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.11734   , 81.75     , 0         , 0         , 0         , -12.75    
   50.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.47223   , 840       , 820       , 830.703   , 416.797   , 218.906   , 831.563   , 424.219   , 0.683596  , 1.28907   , 0.683596  , 1.21094   , 27.3516   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.08      , 81.75     , 0         , 0         , 0         , -12.75    
   50.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.97223   , 840       , 820       , 830.703   , 417.578   , 218.75    , 830.313   , 424.219   , 0.664064  , 1.25      , 0.683596  , 1.21094   , 27.4219   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.09067   , 81.75     , 0         , 0         , 0         , -12.75    
   50.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 840       , 820       , 830.703   , 417.188   , 218.047   , 830.313   , 424.219   , 0.664064  , 1.25      , 0.683596  , 1.21094   , 27.4453   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.08267   , 81.75     , 0         , 0         , 0         , -12.75    
   50.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.94445   , 840       , 820       , 830.703   , 417.344   , 218.047   , 830.313   , 424.219   , 0.683596  , 1.25      , 0.703127  , 1.17188   , 27.4453   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.088     , 81.75     , 0         , 0         , 0         , -12.75    
   50.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.97223   , 840       , 820       , 830.625   , 418.75    , 218.516   , 830.313   , 424.219   , 0.683596  , 1.25      , 0.703127  , 1.17188   , 27.5391   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.09067   , 81.75     , 0         , 0         , 0         , -12.75    
   50.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.69445   , 840       , 820       , 830.625   , 417.813   , 218.516   , 830.313   , 424.219   , 0.683596  , 1.28907   , 0.722658  , 1.21094   , 27.4688   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.06934   , 81.75     , 0         , 0         , 0         , -12.75    
   50.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 840       , 820       , 830.625   , 415.938   , 218.203   , 830.313   , 424.219   , 0.683596  , 1.28907   , 0.722658  , 1.21094   , 27.3281   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.064     , 81.75     , 0         , 0         , 0         , -12.75    
   50.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 840       , 820       , 830.625   , 418.125   , 218.125   , 830.313   , 424.219   , 0.703127  , 1.25      , 0.703127  , 1.21094   , 27.5156   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.08534   , 81.75     , 0         , 0         , 0         , -12.75    
   50.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.88889   , 840       , 820       , 830.625   , 418.438   , 218.359   , 830.313   , 424.219   , 0.703127  , 1.25      , 0.703127  , 1.21094   , 27.5156   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.08      , 81.75     , 0         , 0         , 0         , -12.75    
   50.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 840       , 820       , 830.625   , 418.438   , 219.297   , 831.563   , 424.219   , 0.722658  , 1.25      , 0.703127  , 1.25      , 27.4688   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.09867   , 81.75     , 0         , 0         , 0         , -12.75    
   50.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.72223   , 840       , 820       , 830.703   , 418.125   , 218.75    , 831.563   , 424.219   , 0.722658  , 1.25      , 0.703127  , 1.25      , 27.4688   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.10134   , 81.75     , 0         , 0         , 0         , -12.75    
   50.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 840       , 820       , 830.703   , 416.328   , 218.516   , 831.563   , 424.219   , 0.722658  , 1.21094   , 0.722658  , 1.28907   , 27.3281   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.09867   , 81.75     , 0         , 0         , 0         , -12.75    
   51.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.83334   , 840       , 820       , 830.703   , 416.563   , 218.516   , 831.563   , 424.219   , 0.722658  , 1.21094   , 0.722658  , 1.28907   , 27.3516   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.10667   , 81.75     , 0         , 0         , 0         , -12.75    
   51.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.88889   , 840       , 820       , 830.703   , 416.563   , 217.813   , 830.313   , 424.219   , 0.703127  , 1.25      , 0.703127  , 1.25      , 27.3984   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.10667   , 82.5      , 0         , 0         , 0         , -12.75    
   51.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.83334   , 840       , 820       , 830.703   , 416.172   , 217.813   , 830.313   , 424.219   , 0.703127  , 1.25      , 0.703127  , 1.25      , 27.375    , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.11734   , 82.5      , 0         , 0         , 0         , -12.75    
   51.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 840       , 820       , 830.703   , 415.313   , 217.813   , 831.563   , 424.219   , 0.683596  , 1.28907   , 0.703127  , 1.25      , 27.3047   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.10667   , 82.5      , 0         , 0         , 0         , -12.75    
   51.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.63889   , 840       , 820       , 830.703   , 412.578   , 218.75    , 831.563   , 424.219   , 0.683596  , 1.28907   , 0.703127  , 1.25      , 27        , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.09334   , 82.5      , 0         , 0         , 0         , -12.75    
   51.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.63889   , 840       , 820       , 830.703   , 411.328   , 218.75    , 830.313   , 424.219   , 0.664064  , 1.28907   , 0.683596  , 1.21094   , 26.9063   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.09334   , 82.5      , 0         , 0         , 0         , -12       
   51.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.88889   , 840       , 820       , 830.703   , 412.266   , 218.75    , 830.313   , 424.219   , 0.664064  , 1.28907   , 0.683596  , 1.21094   , 26.9766   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.08      , 82.5      , 0         , 0         , 0         , -12       
   51.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.80556   , 840       , 820       , 830.703   , 413.516   , 218.984   , 831.563   , 424.219   , 0.664064  , 1.32813   , 0.664064  , 1.17188   , 27.0703   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.08      , 82.5      , 0         , 0         , 0         , -12.75    
   51.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.88889   , 840       , 820       , 830.703   , 415.156   , 218.828   , 831.563   , 424.219   , 0.664064  , 1.32813   , 0.664064  , 1.17188   , 27.2109   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.072     , 82.5      , 0         , 0         , 0         , -12.75    
   51.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.63889   , 840       , 820       , 830.703   , 414.375   , 219.141   , 830.313   , 424.219   , 0.644533  , 1.28907   , 0.683596  , 1.17188   , 27.1406   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.05334   , 82.5      , 0         , 0         , 0         , -12.75    
   51.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.50001   , 840       , 820       , 830.703   , 412.188   , 219.141   , 830.313   , 424.219   , 0.644533  , 1.28907   , 0.683596  , 1.17188   , 26.9531   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.064     , 82.5      , 0         , 0         , 0         , -12.75    
   51.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.86112   , 800       , 820       , 830.703   , 414.531   , 220.313   , 831.563   , 424.219   , 0.625002  , 1.32813   , 0.683596  , 1.21094   , 27.0703   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.09334   , 82.5      , 0         , 0         , 0         , -12.75    
   51.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.02778   , 800       , 820       , 830.703   , 422.344   , 221.563   , 831.563   , 424.219   , 0.625002  , 1.32813   , 0.683596  , 1.21094   , 27.6328   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.12534   , 82.5      , 0         , 0         , 0         , -12       
   51.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.58334   , 800       , 820       , 830.703   , 421.797   , 221.016   , 830.313   , 424.219   , 0.625002  , 1.32813   , 0.703127  , 1.17188   , 27.6328   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.09867   , 82.5      , 0         , 0         , 0         , -12       
   51.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.63889   , 800       , 820       , 830.703   , 420.938   , 220.781   , 830.313   , 424.219   , 0.625002  , 1.32813   , 0.703127  , 1.17188   , 27.5625   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.10667   , 82.5      , 0         , 0         , 0         , -12       
   51.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.86112   , 840       , 820       , 830.703   , 420.938   , 219.297   , 830.313   , 424.219   , 0.644533  , 1.28907   , 0.683596  , 1.13282   , 27.6563   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.11467   , 82.5      , 0         , 0         , 0         , -12.75    
   51.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.50001   , 840       , 820       , 830.703   , 417.188   , 218.438   , 830.313   , 424.219   , 0.644533  , 1.28907   , 0.683596  , 1.13282   , 27.4219   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.10667   , 82.5      , 0         , 0         , 0         , -12.75    
   51.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 840       , 820       , 830.703   , 416.016   , 218.672   , 830.313   , 424.219   , 0.664064  , 1.32813   , 0.683596  , 1.13282   , 27.3047   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.11467   , 82.5      , 0         , 0         , 0         , -12.75    
   51.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.97223   , 840       , 820       , 830.703   , 416.797   , 218.828   , 830.313   , 424.219   , 0.664064  , 1.32813   , 0.683596  , 1.13282   , 27.3516   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.12267   , 82.5      , 0         , 0         , 0         , -12.75    
   51.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.33334   , 840       , 820       , 830.703   , 421.719   , 219.219   , 830.313   , 424.219   , 0.683596  , 1.32813   , 0.664064  , 1.17188   , 27.7266   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.16534   , 82.5      , 0         , 0         , 0         , -12.75    
   52.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.80556   , 840       , 820       , 830.703   , 423.359   , 219.688   , 830.313   , 424.219   , 0.683596  , 1.32813   , 0.664064  , 1.17188   , 27.8438   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.12534   , 82.5      , 0         , 0         , 0         , -13.5     
   52.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.83334   , 840       , 820       , 830.703   , 422.344   , 219.219   , 831.563   , 424.219   , 0.683596  , 1.28907   , 0.683596  , 1.13282   , 27.7969   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.12534   , 82.5      , 0         , 0         , 0         , -13.5     
   52.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.80556   , 840       , 820       , 830.703   , 420.703   , 218.906   , 831.563   , 424.219   , 0.683596  , 1.28907   , 0.683596  , 1.13282   , 27.6797   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.12      , 82.5      , 0         , 0         , 0         , -12.75    
   52.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.00001   , 840       , 820       , 830.703   , 421.016   , 218.75    , 831.563   , 424.219   , 0.703127  , 1.25      , 0.664064  , 1.13282   , 27.7031   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.10667   , 82.5      , 0         , 0         , 0         , -12.75    
   52.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.00001   , 840       , 820       , 830.703   , 421.641   , 218.516   , 831.563   , 424.219   , 0.703127  , 1.25      , 0.664064  , 1.13282   , 27.7734   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.11467   , 82.5      , 0         , 0         , 0         , -12.75    
   52.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.88889   , 840       , 820       , 830.703   , 422.344   , 219.375   , 830.313   , 424.219   , 0.722658  , 1.25      , 0.664064  , 1.17188   , 27.7734   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.104     , 82.5      , 0         , 0         , 0         , -13.5     
   52.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.80556   , 840       , 820       , 830.703   , 421.172   , 218.984   , 830.313   , 424.219   , 0.722658  , 1.25      , 0.664064  , 1.17188   , 27.6797   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.10667   , 82.5      , 0         , 0         , 0         , -12.75    
   52.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.44445   , 840       , 820       , 830.703   , 417.5     , 218.203   , 830.313   , 424.219   , 0.722658  , 1.25      , 0.664064  , 1.17188   , 27.3984   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.07467   , 82.5      , 0         , 0         , 0         , -12.75    
   52.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.52778   , 840       , 820       , 830.781   , 413.594   , 217.891   , 831.563   , 424.219   , 0.722658  , 1.28907   , 0.683596  , 1.21094   , 27.1172   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.06934   , 82.5      , 0         , 0         , 0         , -12.75    
   52.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.38889   , 840       , 820       , 830.781   , 408.828   , 217.891   , 831.563   , 424.219   , 0.722658  , 1.28907   , 0.683596  , 1.21094   , 26.7422   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.04      , 82.5      , 0         , 0         , 0         , -12       
   52.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.83334   , 840       , 820       , 830.703   , 408.438   , 217.266   , 830.313   , 424.219   , 0.742189  , 1.28907   , 0.683596  , 1.25      , 26.7656   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.064     , 82.5      , 0         , 0         , 0         , -12       
   52.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.97223   , 840       , 820       , 830.703   , 410.938   , 216.953   , 830.313   , 424.219   , 0.742189  , 1.28907   , 0.683596  , 1.25      , 26.9766   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.08267   , 82.5      , 0         , 0         , 0         , -12       
   52.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.97223   , 840       , 820       , 830.781   , 413.203   , 217.969   , 831.563   , 424.219   , 0.742189  , 1.32813   , 0.683596  , 1.25      , 27.1172   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.088     , 82.5      , 0         , 0         , 0         , -12.75    
   52.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 840       , 820       , 830.781   , 415.391   , 220.313   , 831.563   , 424.219   , 0.742189  , 1.32813   , 0.683596  , 1.25      , 27.3047   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.088     , 82.5      , 0         , 0         , 0         , -12.75    
   52.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.88889   , 800       , 820       , 830.781   , 417.734   , 221.328   , 831.563   , 424.219   , 0.722658  , 1.32813   , 0.703127  , 1.21094   , 27.3281   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.088     , 82.5      , 0         , 0         , 0         , -12       
   52.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.91667   , 800       , 820       , 830.781   , 420.313   , 220.625   , 831.563   , 424.219   , 0.722658  , 1.32813   , 0.703127  , 1.21094   , 27.4922   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.09067   , 82.5      , 0         , 0         , 0         , -12       
   52.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.66667   , 800       , 820       , 830.781   , 421.094   , 220.703   , 831.563   , 424.219   , 0.722658  , 1.28907   , 0.683596  , 1.25      , 27.5859   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.10667   , 82.5      , 0         , 0         , 0         , -12       
   52.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.30556   , 800       , 820       , 830.781   , 425.625   , 221.094   , 831.563   , 424.219   , 0.722658  , 1.28907   , 0.683596  , 1.25      , 27.9375   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.16      , 82.5      , 0         , 0         , 0         , -12       
   52.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.91667   , 840       , 820       , 830.781   , 426.641   , 220.469   , 830.313   , 424.219   , 0.703127  , 1.32813   , 0.703127  , 1.25      , 28.0781   , 135.516   , 133.734   , 10.875    , 225       , 31.5      , 31.5      , 2.136     , 82.5      , 0         , 0         , 0         , -12.75    
   52.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.58334   , 840       , 820       , 830.781   , 424.219   , 219.844   , 830.313   , 424.219   , 0.703127  , 1.32813   , 0.703127  , 1.25      , 27.9141   , 135.516   , 133.734   , 10.875    , 230       , 31.5      , 31.5      , 2.11467   , 82.5      , 0         , 0         , 0         , -13.5     
   53.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.58334   , 840       , 820       , 830.781   , 419.766   , 219.219   , 830.313   , 424.141   , 0.683596  , 1.32813   , 0.703127  , 1.25      , 27.5859   , 135.516   , 133.734   , 10.875    , 230       , 31.5      , 31.5      , 2.11467   , 82.5      , 0         , 0         , 0         , -12.75    
   53.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.02778   , 840       , 820       , 830.781   , 419.922   , 217.891   , 830.313   , 424.219   , 0.683596  , 1.32813   , 0.703127  , 1.25      , 27.5859   , 135.516   , 133.734   , 10.875    , 230       , 31.5      , 31.5      , 2.13067   , 82.5      , 0         , 0         , 0         , -12.75    
   53.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.94445   , 840       , 820       , 830.781   , 421.016   , 218.203   , 830.313   , 424.219   , 0.683596  , 1.36719   , 0.683596  , 1.21094   , 27.7734   , 135.516   , 133.734   , 10.875    , 230       , 31.5      , 31.5      , 2.13334   , 82.5      , 0         , 0         , 0         , -13.5     
   53.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 840       , 820       , 830.781   , 416.094   , 217.656   , 830.313   , 424.219   , 0.683596  , 1.36719   , 0.683596  , 1.21094   , 27.375    , 135.516   , 133.734   , 10.875    , 230       , 31.5      , 31.5      , 2.09067   , 82.5      , 0         , 0         , 0         , -12.75    
   53.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.00001   , 840       , 820       , 830.781   , 415.859   , 216.641   , 831.563   , 424.219   , 0.703127  , 1.32813   , 0.664064  , 1.25      , 27.4219   , 135.516   , 133.734   , 10.875    , 230       , 31.5      , 31.5      , 2.09867   , 82.5      , 0         , 0         , 0         , -12.75    
   53.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.00001   , 840       , 820       , 830.781   , 416.797   , 216.797   , 831.563   , 424.219   , 0.703127  , 1.32813   , 0.664064  , 1.25      , 27.4922   , 135.516   , 133.734   , 10.875    , 230       , 31.5      , 31.5      , 2.09867   , 82.5      , 0         , 0         , 0         , -12.75    
   53.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.88889   , 840       , 820       , 830.781   , 415.547   , 216.719   , 831.563   , 424.219   , 0.703127  , 1.32813   , 0.664064  , 1.25      , 27.375    , 135.516   , 133.734   , 10.875    , 230       , 31.5      , 31.5      , 2.06667   , 82.5      , 0         , 0         , 0         , -12.75    
   53.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.94445   , 840       , 820       , 830.781   , 414.844   , 216.328   , 831.563   , 424.219   , 0.703127  , 1.32813   , 0.664064  , 1.25      , 27.3281   , 135.516   , 133.734   , 10.875    , 230       , 31.5      , 31.5      , 2.06667   , 82.5      , 0         , 0         , 0         , -12.75    
   53.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.66667   , 840       , 820       , 830.781   , 411.172   , 216.719   , 830.313   , 424.219   , 0.683596  , 1.32813   , 0.683596  , 1.25      , 27.0234   , 135.516   , 133.734   , 10.875    , 230       , 31.5      , 31.5      , 2.05867   , 82.5      , 0         , 0         , 0         , -12.75    
   53.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.75001   , 880       , 820       , 830.781   , 409.922   , 216.406   , 830.313   , 424.219   , 0.683596  , 1.32813   , 0.683596  , 1.25      , 26.9297   , 135.516   , 133.734   , 10.875    , 230       , 31.5      , 31.5      , 2.056     , 82.5      , 0         , 0         , 0         , -12.75    
   53.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.69445   , 840       , 820       , 830.781   , 409.375   , 216.563   , 830.313   , 424.219   , 0.683596  , 1.36719   , 0.703127  , 1.21094   , 26.8828   , 135.516   , 133.734   , 10.875    , 230       , 31.5      , 31.5      , 2.04534   , 82.5      , 0         , 0         , 0         , -12       
