
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: my_8D0907551M-5120.ecu

ECU identified with following data:
HWNumber    = 0261207143       (requested was 0261207143)
SWNumber    = 1037360857       (requested was 1037360857)
PartNumber  = 8D0907551M       (requested was 8D0907551M)
SWVersion   = 0002             (requested was 0002)
EngineId    = 2.7l V6/5VT      (requested was 2.7l V6/5VT)
VAGHWNumber = 
ModelId     = G

Log packet size: 62 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  23.11.2017 08:35:31.368

TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , ldtvm     , mifa_w    , miszul_w  , mrfa_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , mizsolv_w 
   68.300, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 4.07105   , 0         , 8.3889    , 2960      , 840       , 841.641   , 153.281   , 167.5     , 841.484   , 875.781   , 2.34376   , 2.73438   , 2.42188   , 3.20313   , 9.82031   , 210.281   , 213.609   , 10.9688   , 545       , 20.25     , 20.25     , 1.43734   , 91.5      , 87.0078   , 1.17647   , 0         , -3        , 5.48096   , 99.7926   , 0         
   68.350, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 4.05884   , 0         , 8.50001   , 2960      , 840       , 841.641   , 151.563   , 167.5     , 841.484   , 876.953   , 2.34376   , 2.73438   , 2.42188   , 3.20313   , 9.67969   , 210.328   , 213.656   , 10.9688   , 540       , 20.25     , 20.25     , 1.43734   , 91.5      , 86.9766   , 1.17647   , 0         , -3        , 5.44434   , 99.7926   , 0         
   68.400, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 4.04358   , 0         , 9.36112   , 2960      , 840       , 841.563   , 158.125   , 167.5     , 841.484   , 875       , 2.42188   , 2.96876   , 2.57813   , 3.04688   , 10.2188   , 210.141   , 213.469   , 10.9688   , 540       , 20.25     , 20.25     , 1.448     , 91.5      , 86.9375   , 1.17647   , 0         , -3        , 5.65796   , 99.7926   , 0         
   68.450, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 4.02832   , 0         , 9.25001   , 2960      , 840       , 841.563   , 162.578   , 167.422   , 841.484   , 874.922   , 2.42188   , 2.96876   , 2.57813   , 3.04688   , 10.5703   , 210.516   , 213.867   , 10.9688   , 540       , 20.25     , 20.25     , 1.448     , 91.5      , 86.8906   , 1.17647   , 0         , -3        , 5.85022   , 99.7926   , 0         
   68.500, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 4.01459   , 0         , 8.55556   , 2960      , 840       , 841.563   , 158.125   , 167.422   , 841.484   , 877.031   , 2.42188   , 2.81251   , 2.57813   , 2.89063   , 10.2188   , 210.305   , 213.633   , 10.9688   , 540       , 20.25     , 20.25     , 1.43734   , 91.5      , 86.875    , 1.17647   , 0         , -3        , 5.75257   , 99.7926   , 0         
   68.550, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 4.00696   , 0         , 9.02778   , 2960      , 840       , 841.563   , 158.203   , 167.578   , 841.484   , 877.734   , 2.42188   , 2.81251   , 2.57813   , 2.89063   , 10.2188   , 210.047   , 213.375   , 10.9688   , 540       , 20.25     , 20.25     , 1.43734   , 91.5      , 86.8438   , 1.17647   , 0         , -3        , 5.71289   , 99.7926   , 0         
   68.600, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 3.99933   , 0         , 9.22223   , 2960      , 840       , 841.641   , 158.125   , 167.5     , 842.656   , 877.891   , 2.42188   , 2.81251   , 2.57813   , 2.89063   , 10.2188   , 210.375   , 213.703   , 10.9688   , 540       , 20.25     , 20.25     , 1.43734   , 91.5      , 86.8281   , 1.17647   , 0         , -3        , 5.69458   , 99.7926   , 0         
   68.650, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 3.9917    , 0         , 9.33334   , 2960      , 840       , 841.641   , 164.922   , 167.578   , 842.656   , 878.438   , 2.42188   , 2.81251   , 2.57813   , 2.89063   , 10.7344   , 209.789   , 213.117   , 10.9688   , 540       , 20.25     , 20.25     , 1.43734   , 91.5      , 86.8047   , 1.17647   , 0         , -3        , 6.02265   , 99.7926   , 0         
   68.700, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 3.98407   , 0         , 9.02778   , 2960      , 840       , 841.641   , 163.203   , 167.578   , 842.656   , 875.547   , 2.42188   , 2.96876   , 2.65626   , 2.96876   , 10.5938   , 209.883   , 213.211   , 10.9688   , 540       , 20.25     , 20.25     , 1.43734   , 91.5      , 86.7891   , 1.17647   , 0         , -3        , 5.94483   , 99.7926   , 0         
   68.750, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 3.97644   , 0         , 9.36112   , 2960      , 840       , 841.641   , 161.484   , 167.578   , 842.656   , 878.359   , 2.42188   , 2.96876   , 2.65626   , 2.96876   , 10.4766   , 209.672   , 213       , 10.9688   , 540       , 20.25     , 20.25     , 1.43734   , 91.5      , 86.7578   , 1.17647   , 0         , -3        , 5.8487    , 99.7926   , 0         
   68.800, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 3.96881   , 0         , 9.72223   , 2920      , 840       , 841.641   , 163.594   , 167.734   , 841.484   , 878.438   , 2.50001   , 2.89063   , 2.73438   , 2.96876   , 10.6172   , 209.367   , 212.695   , 10.9688   , 540       , 20.25     , 20.25     , 1.448     , 91.5      , 86.7266   , 1.17647   , 0         , -3        , 5.90363   , 99.7926   , 0         
   68.850, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 3.96118   , 0         , 9.19445   , 2920      , 840       , 841.641   , 165.313   , 167.734   , 841.484   , 878.438   , 2.50001   , 2.89063   , 2.73438   , 2.96876   , 10.7578   , 209.625   , 212.953   , 10.9688   , 540       , 20.25     , 20.25     , 1.448     , 91.5      , 86.6797   , 1.17647   , 0         , -3        , 6.05927   , 99.7926   , 0         
   68.900, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 3.95356   , 0         , 9.00001   , 2920      , 840       , 841.719   , 165.313   , 167.813   , 842.656   , 878.438   , 2.50001   , 2.73438   , 2.96876   , 2.96876   , 10.7578   , 209.32    , 212.648   , 10.9688   , 540       , 20.25     , 20.25     , 1.448     , 91.5      , 86.6484   , 1.17647   , 0         , -3        , 6.07911   , 99.7926   , 0         
   68.950, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 3.94593   , 0         , 8.97223   , 2920      , 840       , 841.719   , 162.891   , 167.813   , 842.656   , 878.438   , 2.50001   , 2.73438   , 2.96876   , 2.96876   , 10.5703   , 209.297   , 212.625   , 10.9688   , 535       , 20.25     , 20.25     , 1.448     , 91.5      , 86.6016   , 1.17647   , 0         , -3        , 5.92194   , 99.7926   , 0         
   69.000, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 3.9383    , 0         , 9.1389    , 2920      , 840       , 841.719   , 160.781   , 167.891   , 841.484   , 878.438   , 2.57813   , 2.73438   , 2.81251   , 2.81251   , 10.3828   , 209.18    , 212.508   , 10.9688   , 535       , 20.25     , 20.25     , 1.448     , 91.5      , 86.5703   , 1.17647   , 0         , -3        , 5.8075    , 99.7926   , 0         
   69.050, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 3.93067   , 0         , 9.36112   , 2920      , 840       , 841.719   , 165.469   , 168.047   , 841.484   , 878.438   , 2.57813   , 2.73438   , 2.81251   , 2.81251   , 10.7578   , 208.688   , 211.992   , 10.9688   , 535       , 20.25     , 20.25     , 1.448     , 91.5      , 86.5234   , 1.17647   , 0         , -3        , 6.01807   , 99.7926   , 0         
   69.100, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 3.92304   , 0         , 9.36112   , 2920      , 840       , 841.641   , 166.094   , 168.516   , 841.484   , 878.438   , 2.73438   , 2.65626   , 2.89063   , 2.89063   , 10.7578   , 208.359   , 211.664   , 10.9688   , 535       , 20.25     , 20.25     , 1.448     , 91.5      , 86.4844   , 1.17647   , 0         , -3        , 6.03638   , 99.7926   , 0         
   69.150, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 3.91541   , 0         , 10.0278   , 2920      , 840       , 841.641   , 168.672   , 168.672   , 841.484   , 878.438   , 2.73438   , 2.65626   , 2.89063   , 2.89063   , 10.9453   , 207.961   , 211.266   , 10.9688   , 535       , 20.25     , 20.25     , 1.448     , 91.5      , 86.4219   , 1.17647   , 0         , -3        , 6.05469   , 99.7926   , 0         
   69.200, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 3.90778   , 0         , 9.22223   , 2920      , 840       , 841.719   , 169.453   , 168.984   , 842.656   , 878.438   , 2.50001   , 2.65626   , 2.89063   , 2.89063   , 10.9922   , 207.141   , 210.422   , 10.9688   , 535       , 20.25     , 20.25     , 1.45867   , 91.5      , 86.3281   , 1.17647   , 0         , -3        , 6.18744   , 99.7926   , 0         
   69.250, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 3.90625   , 0         , 9.05556   , 2920      , 840       , 841.719   , 168.281   , 169.063   , 842.656   , 878.438   , 2.50001   , 2.65626   , 2.89063   , 2.89063   , 10.8984   , 206.977   , 210.258   , 10.9688   , 535       , 20.25     , 20.25     , 1.45867   , 91.5      , 86.2031   , 1.17647   , 0         , -3        , 6.12793   , 99.7926   , 0         
   69.300, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 3.90625   , 0         , 8.86112   , 2920      , 840       , 841.719   , 164.688   , 169.297   , 841.484   , 878.438   , 2.65626   , 2.73438   , 3.12501   , 2.96876   , 10.5938   , 206.391   , 209.672   , 10.9688   , 535       , 20.25     , 20.25     , 1.43734   , 91.5      , 86.1016   , 1.17647   , 0         , -3        , 5.95093   , 99.7926   , 0         
   69.350, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 3.90625   , 0         , 9.02778   , 2880      , 840       , 841.719   , 165.234   , 169.531   , 841.484   , 878.438   , 2.65626   , 2.73438   , 3.12501   , 2.96876   , 10.6172   , 205.922   , 209.18    , 10.9688   , 535       , 20.25     , 20.25     , 1.43734   , 91.5      , 85.9375   , 1.17647   , 0         , -3        , 5.92804   , 99.7926   , 0         
   69.400, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 4.29688   , 0         , 9.27779   , 2840      , 840       , 841.719   , 165.469   , 171.328   , 841.484   , 878.438   , 2.42188   , 2.73438   , 3.28126   , 3.12501   , 10.5      , 201.352   , 204.539   , 10.9688   , 535       , 20.25     , 20.25     , 1.448     , 91.5      , 85.8359   , 1.17647   , 0         , -3.75     , 5.89447   , 99.7926   , 0         
   69.450, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 4.29688   , 0         , 8.86112   , 2720      , 840       , 841.719   , 168.047   , 173.594   , 841.484   , 878.438   , 2.42188   , 2.73438   , 3.28126   , 3.12501   , 10.5      , 195.75    , 198.867   , 10.9688   , 535       , 20.25     , 20.25     , 1.448     , 91.5      , 85.6953   , 1.17647   , 0         , -3.75     , 5.79071   , 99.7926   , 0         
   69.500, 0         , 0         , 0         , 0         , 4         , 1.04688   , 0         , 0         , 4.29688   , 0         , 8.86112   , 2640      , 840       , 841.719   , 174.141   , 176.406   , 842.656   , 878.438   , 2.50001   , 2.73438   , 3.04688   , 3.04688   , 10.7813   , 188.016   , 190.992   , 10.9688   , 535       , 20.25     , 20.25     , 1.43734   , 91.5      , 85.5938   , 0.784314  , 0         , -4.5      , 5.92041   , 99.7926   , 0         
   69.550, 0         , 0         , 0         , 0         , 5         , 1.04688   , 0         , 0         , 4.29688   , 0         , 9.27779   , 2560      , 840       , 841.719   , 182.969   , 179.141   , 842.656   , 877.891   , 2.50001   , 2.73438   , 3.04688   , 3.04688   , 11.25     , 182.18    , 185.063   , 10.9688   , 530       , 20.25     , 20.25     , 1.43734   , 91.5      , 85.4297   , 0.784314  , 0         , -4.5      , 6.24848   , 96.515    , 0         
   69.600, 0         , 0         , 0         , 0         , 5         , 1.04688   , 0         , 0         , 4.6875    , 0         , 8.36112   , 2480      , 840       , 841.719   , 185.547   , 181.563   , 842.656   , 878.438   , 2.34376   , 2.73438   , 2.89063   , 2.96876   , 11.2734   , 175.031   , 177.82    , 10.9688   , 530       , 20.25     , 21        , 1.45867   , 91.5      , 85.2813   , 0.784314  , 0         , -5.25     , 6.20423   , 90.5488   , 0         
   69.650, 0         , 0         , 0         , 0         , 5         , 1.04688   , 0         , 0         , 4.6875    , 0         , 8.58334   , 2400      , 840       , 841.719   , 189.609   , 182.656   , 842.656   , 878.438   , 2.34376   , 2.73438   , 2.89063   , 2.96876   , 11.5078   , 169.242   , 171.938   , 10.9688   , 530       , 20.25     , 21        , 1.45867   , 91.5      , 85.0625   , 0.392157  , 0         , -5.25     , 6.32477   , 82.9087   , 0         
   69.700, 0         , 0         , 0         , 0         , 5         , 1.04688   , 0         , 0         , 5.07813   , 0         , 7.97223   , 2320      , 840       , 841.797   , 192.969   , 183.672   , 842.656   , 878.438   , 2.18751   , 2.57813   , 2.73438   , 2.96876   , 11.7188   , 160.453   , 163.008   , 10.9688   , 530       , 21        , 21        , 1.45867   , 91.5      , 84.8984   , 0.392157  , 0         , -5.25     , 6.456     , 76.3886   , 0         
   69.750, 0         , 0         , 0         , 0         , 5         , 1.04688   , 0         , 0         , 5.07813   , 0         , 8.19445   , 2240      , 840       , 841.797   , 191.484   , 184.297   , 842.656   , 878.438   , 2.18751   , 2.57813   , 2.73438   , 2.96876   , 11.5313   , 154.102   , 156.539   , 10.9688   , 530       , 21        , 21        , 1.45867   , 91.5      , 84.6094   , 0.392157  , 0         , -6        , 6.20728   , 73.0271   , 0         
   69.800, 0         , 0         , 0         , 0         , 5         , 1.04688   , 0         , 0         , 5.46875   , 0         , 8.3889    , 2160      , 840       , 841.797   , 201.016   , 185.156   , 842.656   , 878.438   , 2.03126   , 2.42188   , 2.57813   , 2.81251   , 12.2344   , 150.047   , 152.438   , 10.9688   , 530       , 21        , 21        , 1.46134   , 91.5      , 84.4375   , 0         , 0         , -6        , 6.58875   , 71.3273   , 0         
   69.850, 0         , 0         , 0         , 0         , 6         , 1.04688   , 0         , 0         , 5.46875   , 0         , 7.63889   , 2080      , 840       , 841.797   , 202.969   , 186.094   , 842.656   , 876.328   , 2.03126   , 2.42188   , 2.57813   , 2.81251   , 12.3281   , 150.047   , 152.438   , 10.9688   , 530       , 21        , 21        , 1.46134   , 91.5      , 84.1641   , 0         , 0         , -6        , 6.66047   , 70.0593   , 0         
   69.900, 0         , 0         , 0         , 0         , 6         , 1.04688   , 0         , 0         , 5.85938   , 0         , 8.22223   , 2000      , 840       , 841.875   , 208.438   , 187.031   , 842.656   , 875.469   , 1.875     , 2.42188   , 2.42188   , 2.73438   , 12.7031   , 150.047   , 152.438   , 10.9688   , 530       , 21        , 21        , 1.48267   , 91.5      , 84.0234   , 0         , 0         , -6        , 6.8451    , 69.6778   , 0         
   69.950, 0         , 0         , 0         , 0         , 6         , 1.04688   , 0         , 0         , 5.85938   , 0         , 7.16667   , 1920      , 840       , 841.875   , 209.531   , 187.344   , 842.656   , 876.797   , 1.875     , 2.42188   , 2.42188   , 2.73438   , 12.7734   , 148.781   , 151.148   , 10.9688   , 530       , 21        , 21        , 1.46134   , 91.5      , 83.7578   , 0         , 0         , -6        , 6.92902   , 69.275    , 0         
   70.000, 0         , 0         , 0         , 0         , 6         , 1.04688   , 0         , 0         , 6.25      , 0         , 7.27778   , 1840      , 840       , 841.797   , 214.609   , 186.797   , 841.484   , 874.297   , 1.71875   , 2.34376   , 2.34376   , 2.57813   , 13.2422   , 145.055   , 147.352   , 10.9688   , 530       , 21        , 21        , 1.48267   , 91.5      , 83.5938   , 0         , 0         , -6.75     , 7.08619   , 68.5654   , 0         
   70.050, 0         , 0         , 0         , 0         , 6         , 1.04688   , 0         , 0         , 6.25      , 0         , 6.75001   , 1800      , 840       , 841.797   , 213.594   , 186.484   , 841.484   , 874.219   , 1.71875   , 2.34376   , 2.34376   , 2.57813   , 13.1719   , 142.242   , 144.492   , 10.9688   , 530       , 21        , 21        , 1.46934   , 91.5      , 83.375    , 0         , 0         , -6.75     , 7.04346   , 67.4393   , 0         
   70.100, 0         , 0         , 0         , 0         , 6         , 1.04688   , 0         , 0         , 6.64063   , 0         , 7.05556   , 1720      , 840       , 841.797   , 214.844   , 186.484   , 841.484   , 874.219   , 1.64063   , 2.18751   , 2.18751   , 2.42188   , 13.2656   , 139.125   , 141.328   , 10.9688   , 530       , 21        , 21        , 1.49334   , 91.5      , 83.1719   , 0         , 0         , -6        , 7.016     , 66.4628   , 0         
   70.150, 0         , 0         , 0         , 0         , 6         , 1.04688   , 0         , 0         , 7.03126   , 0         , 7.38889   , 1640      , 840       , 841.797   , 219.609   , 186.094   , 841.484   , 874.219   , 1.64063   , 2.18751   , 2.18751   , 2.42188   , 13.6875   , 136.547   , 138.727   , 10.9688   , 525       , 21        , 21        , 1.53334   , 91.5      , 83.0078   , 0         , 0         , -6        , 7.11823   , 65.3779   , 0         
   70.200, 0         , 0         , 0         , 0         , 6         , 1.04688   , 0         , 0         , 7.42188   , 0         , 7.91667   , 1600      , 840       , 841.875   , 230.703   , 185.547   , 842.656   , 874.219   , 1.48438   , 2.10938   , 2.10938   , 2.34376   , 14.625    , 133.875   , 136.008   , 10.9688   , 525       , 21        , 21        , 1.59467   , 91.5      , 82.5781   , 0         , 0         , -6        , 7.60346   , 64.3708   , 0         
   70.250, 0         , 0         , 0         , 0         , 0         , 1.04688   , 0         , 0         , 7.81251   , 0         , 6.86112   , 1520      , 840       , 841.875   , 237.188   , 185.469   , 842.656   , 870.859   , 1.48438   , 2.10938   , 2.10938   , 2.34376   , 15.1641   , 131.086   , 133.172   , 10.9688   , 525       , 21        , 21        , 1.58134   , 91.5      , 82.3594   , 0         , 0         , -6        , 7.71638   , 63.3378   , 0         
   70.300, 0         , 0         , 0         , 0         , 0         , 1.04688   , 0         , 0         , 10.5469   , 0         , 7.75001   , 1440      , 840       , 841.875   , 247.734   , 185.078   , 842.656   , 870.234   , 1.40625   , 1.95313   , 1.95313   , 2.26563   , 16.0313   , 127.359   , 129.375   , 10.9688   , 525       , 21        , 21        , 1.65867   , 91.5      , 82.0781   , 0         , 0         , -6        , 7.98798   , 61.9797   , 0         
   70.350, 0         , 0         , 0         , 0         , 0         , 1.04688   , 0         , 0         , 15.2344   , 0         , 7.47223   , 1360      , 840       , 841.875   , 258.438   , 187.656   , 842.656   , 870.078   , 1.40625   , 1.95313   , 1.95313   , 2.26563   , 16.6875   , 124.078   , 126.047   , 10.9688   , 525       , 21        , 21        , 1.67467   , 91.5      , 81.9609   , 0         , 0         , -6        , 8.41065   , 60.1883   , 0         
   70.400, 0         , 0         , 0         , 0         , 0         , 1.04688   , 0         , 0         , 19.9219   , 0         , 7.72223   , 1280      , 840       , 841.875   , 273.828   , 189.922   , 842.656   , 870.156   , 1.32813   , 1.875     , 1.875     , 2.10938   , 17.5781   , 120.727   , 122.648   , 10.9688   , 525       , 21        , 21        , 1.92      , 91.5      , 81.8594   , 0         , 0         , -6        , 8.7494    , 58.5953   , 0         
   70.450, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 3.14942   , 36.7188   , 0         , 7.00001   , 1200      , 840       , 841.875   , 282.734   , 215.313   , 842.656   , 869.922   , 1.32813   , 1.875     , 1.875     , 2.10938   , 18.0234   , 117.234   , 119.109   , 12.8438   , 525       , 21        , 21        , 1.94667   , 91.5      , 81.6797   , 0         , 0         , -5.25     , 9.30787   , 56.8345   , 3.28675   
   70.500, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 3.2898    , 50.7813   , 0         , 7.91667   , 1120      , 840       , 841.875   , 300.781   , 223.125   , 841.484   , 869.922   , 1.25      , 1.79688   , 1.79688   , 2.03126   , 19.1719   , 114.328   , 116.156   , 13.2188   , 525       , 21        , 21        , 1.872     , 91.5      , 81.4219   , 0         , 0         , -6.75     , 9.58863   , 54.5319   , 4.22974   
   70.550, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 3.38745   , 52.5788   , 0         , 7.8889    , 1160      , 840       , 841.875   , 313.438   , 227.188   , 841.484   , 869.922   , 1.25      , 1.79688   , 1.79688   , 2.03126   , 20.1797   , 114.281   , 116.109   , 13.2422   , 525       , 21        , 21        , 1.88      , 91.5      , 81.2266   , 0         , 0         , -7.5      , 9.98231   , 53.5065   , 2.8534    
   70.600, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 3.29895   , 52.3468   , 0         , 7.52778   , 1160      , 840       , 841.875   , 318.828   , 224.375   , 842.656   , 869.922   , 1.21094   , 1.71875   , 1.71875   , 1.95313   , 20.7188   , 115.125   , 116.953   , 13.0078   , 525       , 21        , 21        , 1.864     , 91.5      , 80.9688   , 0         , 0         , -8.25     , 10.3073   , 53.7629   , 1.84021   
   70.650, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 3.17383   , 52.1454   , 0         , 7.05556   , 1160      , 840       , 841.875   , 319.609   , 218.906   , 842.656   , 869.922   , 1.21094   , 1.71875   , 1.71875   , 1.95313   , 20.7188   , 114.656   , 116.484   , 12.6563   , 525       , 21        , 21        , 1.83734   , 91.5      , 80.7969   , 0         , 0         , -8.25     , 10.4324   , 53.9154   , 1.04065   
   70.700, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 3.08838   , 51.9699   , 0         , 7.13889   , 1160      , 840       , 841.953   , 320       , 218.047   , 842.656   , 869.922   , 1.17188   , 1.64063   , 1.64063   , 1.875     , 20.7656   , 114.398   , 116.227   , 12.5391   , 525       , 21        , 21        , 1.84267   , 91.5      , 80.5156   , 0         , 0         , -8.25     , 10.4034   , 53.6377   , 0.982667  
   70.750, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 2.97241   , 64.0625   , 0         , 7.16667   , 1120      , 840       , 841.953   , 322.656   , 215.781   , 842.656   , 869.922   , 1.17188   , 1.64063   , 1.64063   , 1.875     , 20.9531   , 113.367   , 115.172   , 12.3281   , 525       , 21        , 21        , 1.856     , 91.5      , 80.3438   , 0         , 0         , -7.5      , 10.4538   , 53.2242   , 1.56555   
   70.800, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 2.948     , 64.0625   , 0         , 7.08334   , 1120      , 840       , 841.953   , 326.563   , 217.344   , 842.656   , 869.219   , 1.13282   , 1.5625    , 1.5625    , 1.79688   , 21.1406   , 112.922   , 114.727   , 12.3516   , 525       , 21        , 21        , 1.88      , 91.5      , 80.125    , 0         , 0         , -8.25     , 10.5164   , 52.71     , 1.54419   
   70.850, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 2.88391   , 76.1719   , 0         , 7.16667   , 1080      , 840       , 841.953   , 331.641   , 219.063   , 842.656   , 868.438   , 1.13282   , 1.5625    , 1.5625    , 1.79688   , 21.5156   , 111.844   , 113.625   , 12.4453   , 525       , 21        , 21        , 1.90134   , 91.5      , 80.0156   , 0         , 0         , -8.25     , 10.6247   , 52.3758   , 1.79138   
   70.900, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 2.83509   , 76.1719   , 0         , 7.75001   , 1080      , 840       , 841.953   , 340       , 220.156   , 842.656   , 868.359   , 1.09375   , 1.48438   , 1.48438   , 1.79688   , 22.0547   , 111.891   , 113.672   , 12.4219   , 525       , 21        , 21        , 1.944     , 91.5      , 79.8359   , 0         , 0         , -9        , 10.8093   , 51.8875   , 1.30615   
   70.950, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 2.65198   , 76.1719   , 0         , 7.02778   , 1080      , 840       , 841.953   , 339.609   , 210.313   , 842.656   , 867.891   , 1.09375   , 1.48438   , 1.48438   , 1.79688   , 22.0781   , 112.359   , 114.141   , 11.625    , 525       , 21        , 21        , 1.90134   , 91.5      , 79.6563   , 0         , 0         , -9        , 10.9406   , 52.034    , 0.0610352 
   71.000, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 2.47803   , 65.86     , 0         , 7.33334   , 1120      , 840       , 841.953   , 339.844   , 204.453   , 842.656   , 865.938   , 1.05469   , 1.40625   , 1.40625   , 1.71875   , 22.1016   , 113.156   , 114.961   , 11.2031   , 525       , 21        , 21        , 1.89867   , 91.5      , 79.3516   , 0         , 0         , -9        , 10.9802   , 52.4598   , 0         
   71.050, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 2.26746   , 54.1428   , 0         , 7.38889   , 1160      , 840       , 841.953   , 339.375   , 200.547   , 842.656   , 868.281   , 1.05469   , 1.40625   , 1.40625   , 1.71875   , 22.1484   , 115.078   , 116.906   , 10.9688   , 525       , 21        , 21        , 1.88534   , 91.5      , 79.1484   , 0         , 0         , -9.75     , 11.0993   , 53.3585   , 0         
   71.100, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 2.14539   , 41.4368   , 0         , 7.80556   , 1200      , 840       , 842.031   , 335.781   , 198.125   , 842.656   , 866.797   , 1.01563   , 1.32813   , 1.32813   , 1.64063   , 22.0781   , 116.766   , 118.617   , 10.9688   , 525       , 21        , 21        , 1.86667   , 91.5      , 78.8594   , 0         , 0         , -9.75     , 11.1404   , 54.6112   , 0         
   71.150, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 1.99585   , 28.5034   , 0         , 7.19445   , 1280      , 840       , 842.031   , 324.766   , 195.938   , 842.656   , 867.969   , 1.01563   , 1.32813   , 1.32813   , 1.64063   , 21.5859   , 118.922   , 120.82    , 10.9688   , 520       , 21        , 21        , 1.82134   , 91.5      , 78.7031   , 0         , 0         , -9        , 11.0077   , 55.8136   , 0         
   71.200, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 27.2507   , 0         , 7.30556   , 1320      , 840       , 842.031   , 314.531   , 193.594   , 841.484   , 865.781   , 0.976565  , 1.25      , 1.17188   , 1.5625    , 20.7656   , 122.836   , 124.781   , 10.9688   , 520       , 21        , 21        , 1.77334   , 91.5      , 78.5156   , 0         , 0         , -9        , 10.762    , 57.2861   , 0         
   71.250, 0         , 0         , 0         , 0         , 0         , 1.04688   , 0         , 0         , 25.6684   , 0         , 6.97223   , 1440      , 840       , 842.031   , 297.031   , 190.859   , 841.484   , 865.703   , 0.976565  , 1.25      , 1.17188   , 1.5625    , 19.7344   , 126.094   , 128.109   , 10.9688   , 520       , 21        , 21        , 1.66667   , 91.5      , 78.375    , 0         , 0         , -7.5      , 10.0922   , 59.5948   , 0         
   71.300, 0         , 0         , 0         , 0         , 6         , 1.04688   , 0         , 0         , 23.6206   , 0         , 7.02778   , 1480      , 840       , 842.031   , 283.438   , 188.594   , 842.656   , 865.703   , 1.01563   , 1.17188   , 1.13282   , 1.40625   , 18.6328   , 129.539   , 131.602   , 10.9688   , 520       , 21        , 21        , 1.61067   , 90.75     , 78.2031   , 0         , 0         , -6.75     , 9.58405   , 61.139    , 0         
