TimeStamp, dwkrz_1   , dwkrz_2   , dwkrz_3   , dwkrz_4   , dwkrz_5   , dwkrz_6   , fho       , flg_m     , fr_w      , fra_w     , frm_w     , fzabg_w_1 , fzabg_w_2 , fzabg_w_3 , fzabgs_w  , gangi     , lamsbg_w  , ldtvm     , mifa_w    , migs_w    , misol_w   , miszul_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , nsol      , plsol     , ps_w      , pssol_w   , pus_w     , pvdk_w    , pvdks_w   , rkat_w    , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rkrn_w_4  , rkrn_w_5  , rkrn_w_6  , rl        , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm_w   , tans      , tanslin   , ti_b1     , tmot      , tmotlin   , udkp1_w   , udkp2_w   , uhfm_w    , upwg1_w   , upwg2_w   , vfil_w    , vpssplg_w , wdkba     , wkrdya_1  , wkrdya_2  , wkrdya_3  , wkrdya_4  , wkrmdy_w  , wkrmstat_w, wped_w    , wub       , zwout     , B_bl      , B_br      , B_kuppl   , B_lr      , mibas_w   , mimax_w   
  sec.ms , °KW       , °KW       , °KW       , °KW       , °KW       , °KW       , -         ,           , -         , -         , -         , #         , #         , #         , #         , gear      , -         , , , , , , , g/s       , g/s       , rpm       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , , V         , V         , V         , V         , V         , V         , , , , , , °C        , °C        , °C        , ms        , °C        , °C        , V         , V         , V         , V         , V         , km/h      , -         , DK      , °KW       , °KW       , °KW       , °KW       , °KW       , °KW       , PED     , V         , °KW       ,           ,           ,           ,           ,           , 
"TIME","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","IgnitionRetardCyl6","IgnitionRetardCyl4","IgnitionRetardCyl0","AltitudeCorrectionFactor","","LambdaControl","AdaptationPartial","LambdaControlAvg","CountMisfireCyl5","CountMisfireCyl3","CountMisfireCyl2","CountMisfireTotal","SelectedGear","AirFuelRatioDesired","WastegateDutyCycle","TorqueDesired","","","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlowAtThrottlePlate","MassAirFlow","EngineSpeed","RequestedEngineIdlingSpeed","BoostPressureDesired","","","BaroPressure","","BoostPressureActual","AdaptationIdle","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","KnockVoltageCyl6","KnockVoltageCyl4","KnockVoltageCyl0","EngineLoad_8","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","CoolantTemperature","ThrottlePlateSensorG187","ThrottlePlateSensorG188","MAFSensorVoltage","AccelPedalSensorG79","AccelPedalSensorG185","VehicleSpeed","","ThrottlePlateAngle","AdaptedIgnitionAngleDynRange2","AdaptedIgnitionAngleDynRange3","AdaptedIgnitionAngleDynRange4","AdaptedIgnitionAngleDynRange5","","","AccelPedalPosition","BatteryVoltage","IgnitionTimingAngleOverall","CondBrakeLightSwitch","CondBrakePedalSwitch","CondClutchPedalSwitch","","","TorqueLimit"
    1.450, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.10141   , 0.99997   , 1.11157   , 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 11.9202   , 99.9985   , 11.9202   , 99.2188   , 0         , 4.94445   , 8.3889    , 760       , 800       , 820       , 617.188   , 483.594   , 826.641   , 1088.83   , 849.922   , 0         , 0.859377  , 0.566408  , 0.937502  , 0.625002  , 2.10938   , 0         , 36        , 36.7031   , 108.469   , 107.578   , 27.3281   , 387.343   , 34.5      , 34.5      , 2.19734   , 78.75     , 79.5      , 0.718536  , 4.29166   , 0.698242  , 0.732421  , 0.366211  , 0         , 0.584595  , 0.392157  , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.376    , -0.75     , 0         , 0         , 0         , 1         , 17.7109   , 46.5531   
    1.500, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.10004   , 0.99997   , 1.11157   , 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 11.9934   , 99.9985   , 11.9934   , 99.2188   , 0         , 4.86111   , 8.50001   , 760       , 800       , 820       , 617.5     , 486.094   , 826.641   , 1091.02   , 851.641   , 0         , 0.878909  , 0.546876  , 0.937502  , 0.60547   , 2.10938   , 0         , 36        , 36.7031   , 108.469   , 107.578   , 27.4688   , 387.343   , 34.5      , 34.5      , 2.19734   , 78.75     , 78.75     , 0.718536  , 4.29166   , 0.683593  , 0.732421  , 0.366211  , 0         , 0.586792  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.376    , -0.75     , 0         , 0         , 0         , 1         , 17.7109   , 46.5699   
    1.550, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.09866   , 0.99997   , 1.11157   , 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 11.8622   , 99.9985   , 11.8622   , 99.2188   , 0         , 4.86111   , 8.11112   , 760       , 800       , 820       , 612.578   , 484.219   , 826.641   , 1092.5    , 852.813   , 0         , 0.878909  , 0.546876  , 0.937502  , 0.60547   , 2.10938   , 0         , 36        , 36.3984   , 108.469   , 107.578   , 27.3984   , 387.343   , 34.5      , 34.5      , 2.168     , 78.75     , 78.75     , 0.718536  , 4.29655   , 0.688476  , 0.732421  , 0.366211  , 0         , 0.585267  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.376    , -0.75     , 0         , 0         , 0         , 1         , 17.569    , 46.5699   
    1.600, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.09729   , 0.99997   , 1.11157   , 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 11.9782   , 99.9985   , 11.9782   , 99.2188   , 0         , 4.86111   , 8.44445   , 760       , 800       , 820       , 610.859   , 485.703   , 826.641   , 1089.84   , 850.703   , 0         , 0.859377  , 0.527345  , 0.937502  , 0.60547   , 2.18751   , 0         , 36        , 36.2344   , 108.469   , 107.578   , 27.4453   , 387.343   , 34.5      , 34.5      , 2.17334   , 78.75     , 79.5      , 0.718536  , 4.29655   , 0.683593  , 0.732421  , 0.366211  , 0         , 0.58545   , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.376    , 0         , 0         , 0         , 0         , 1         , 17.4957   , 46.5882   
    1.650, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.09592   , 0.99997   , 1.11157   , 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 11.9446   , 99.9985   , 11.9446   , 99.2188   , 0         , 4.86111   , 8.50001   , 760       , 800       , 820       , 611.016   , 484.844   , 826.641   , 1092.34   , 852.734   , 0         , 0.859377  , 0.527345  , 0.937502  , 0.60547   , 2.18751   , 0         , 36        , 36.2578   , 108.469   , 107.578   , 27.3984   , 387.206   , 34.5      , 34.5      , 2.18134   , 78.75     , 79.5      , 0.713648  , 4.29166   , 0.693359  , 0.732421  , 0.366211  , 0         , 0.586121  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.376    , 0.75      , 0         , 0         , 0         , 1         , 17.4896   , 46.5699   
    1.700, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.09454   , 0.99997   , 1.11157   , 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 12.0056   , 99.9985   , 12.0056   , 99.2188   , 0         , 4.80556   , 8.75001   , 760       , 800       , 820       , 613.984   , 486.719   , 826.641   , 1092.34   , 852.656   , 0         , 0.859377  , 0.527345  , 0.976565  , 0.625002  , 2.10938   , 0         , 36        , 36.4219   , 108.469   , 107.578   , 27.4922   , 387.206   , 34.5      , 34.5      , 2.19734   , 78.75     , 79.5      , 0.718536  , 4.29166   , 0.703125  , 0.732421  , 0.366211  , 0         , 0.587525  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.376    , 0         , 0         , 0         , 0         , 1         , 17.5659   , 46.518    
    1.750, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.09317   , 0.99997   , 1.11157   , 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 11.9293   , 99.9985   , 11.9293   , 99.2188   , 0         , 4.86111   , 8.6389    , 760       , 800       , 820       , 617.109   , 484.375   , 826.641   , 1089.53   , 850.469   , 0         , 0.859377  , 0.527345  , 0.976565  , 0.625002  , 2.10938   , 0         , 36        , 36.6797   , 108.469   , 107.578   , 27.375    , 387.206   , 34.5      , 34.5      , 2.20267   , 78.75     , 79.5      , 0.713648  , 4.29166   , 0.698242  , 0.732421  , 0.366211  , 0         , 0.585083  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.376    , 0         , 0         , 0         , 0         , 1         , 17.6895   , 46.5531   
    1.800, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.09207   , 0.99997   , 1.10965   , 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 12.2284   , 99.9985   , 12.2284   , 99.2188   , 0         , 4.86111   , 8.50001   , 760       , 800       , 820       , 620.078   , 498.203   , 826.641   , 1092.34   , 852.734   , 0         , 0.859377  , 0.527345  , 1.01563   , 0.644533  , 2.10938   , 0         , 36.75     , 36.8203   , 108.469   , 107.578   , 28.2656   , 387.206   , 34.5      , 34.5      , 2.19734   , 78.75     , 78.75     , 0.718536  , 4.29166   , 0.708007  , 0.732421  , 0.366211  , 0         , 0.595398  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.376    , 1.5       , 0         , 0         , 0         , 1         , 17.7475   , 46.3944   
    1.850, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.09207   , 0.99997   , 1.10965   , 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 12.1582   , 99.9985   , 12.1582   , 99.2188   , 0         , 4.86111   , 8.72223   , 760       , 800       , 820       , 623.594   , 494.453   , 826.641   , 1092.5    , 852.813   , 0         , 0.859377  , 0.527345  , 1.01563   , 0.644533  , 2.10938   , 0         , 36.75     , 37.0547   , 108.469   , 107.578   , 27.9609   , 387.245   , 34.5      , 34.5      , 2.216     , 78.75     , 78.75     , 0.718536  , 4.29655   , 0.703125  , 0.732421  , 0.366211  , 0         , 0.597657  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.376    , 0.75      , 0         , 0         , 0         , 1         , 17.8604   , 46.2708   
    1.900, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.11264   , 0.99997   , 1.10965   , 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 12.1826   , 99.9985   , 12.1826   , 99.2188   , 0         , 4.86111   , 8.52778   , 760       , 800       , 820       , 624.844   , 495       , 826.641   , 1092.19   , 852.578   , 0         , 0.878909  , 0.507814  , 1.01563   , 0.644533  , 2.03126   , 0         , 36.75     , 37.1484   , 108.469   , 107.578   , 28.0078   , 387.245   , 34.5      , 34.5      , 2.22934   , 78.75     , 79.5      , 0.718536  , 4.29655   , 0.688476  , 0.732421  , 0.366211  , 0         , 0.596802  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.376    , 0         , 0         , 0         , 0         , 1         , 17.9443   , 46.3227   
    1.950, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.11401   , 0.99997   , 1.10965   , 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 12.1674   , 99.9985   , 12.1674   , 99.2188   , 0         , 4.86111   , 8.33334   , 760       , 800       , 820       , 623.594   , 492.5     , 826.641   , 1088.44   , 849.609   , 0         , 0.878909  , 0.507814  , 1.01563   , 0.644533  , 2.03126   , 0         , 36.75     , 37.0781   , 108.469   , 107.578   , 27.8672   , 387.245   , 34.5      , 34.5      , 2.232     , 78.75     , 79.5      , 0.713648  , 4.29655   , 0.698242  , 0.732421  , 0.366211  , 0         , 0.595398  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.4464   , 0.75      , 0         , 0         , 0         , 1         , 17.9032   , 46.4112   
    2.000, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.11539   , 0.99997   , 1.10965   , 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 12.146    , 99.9985   , 12.146    , 99.2188   , 0         , 4.83334   , 8.55556   , 760       , 800       , 820       , 624.766   , 491.953   , 826.641   , 1091.17   , 851.797   , 0         , 0.878909  , 0.507814  , 0.976565  , 0.664064  , 2.10938   , 0         , 36.75     , 37.1484   , 108.469   , 107.578   , 27.8203   , 387.245   , 34.5      , 34.5      , 2.24267   , 78.75     , 79.5      , 0.718536  , 4.29655   , 0.693359  , 0.732421  , 0.366211  , 0         , 0.594239  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.376    , 0         , 0         , 0         , 0         , 1         , 17.9443   , 46.3761   
    2.050, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.11676   , 0.99997   , 1.10965   , 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 12.1124   , 99.9985   , 12.1124   , 99.2188   , 0         , 4.86111   , 8.27778   , 760       , 800       , 820       , 621.328   , 490.938   , 826.641   , 1092.5    , 852.813   , 0         , 0.878909  , 0.507814  , 0.976565  , 0.664064  , 2.10938   , 0         , 36.75     , 36.9141   , 108.469   , 107.578   , 27.75     , 387.147   , 34.5      , 34.5      , 2.224     , 78.75     , 79.5      , 0.713648  , 4.29166   , 0.698242  , 0.732421  , 0.366211  , 0         , 0.593506  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.376    , 0         , 0         , 0         , 0         , 1         , 17.8116   , 46.4112   
    2.100, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.11813   , 0.99997   , 1.10965   , 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 12.1643   , 99.9985   , 12.1643   , 99.2188   , 0         , 4.86111   , 8.44445   , 760       , 800       , 820       , 620.391   , 491.484   , 826.641   , 1092.34   , 852.656   , 0         , 0.859377  , 0.527345  , 0.937502  , 0.683596  , 2.10938   , 0         , 36.75     , 36.8672   , 108.469   , 107.578   , 27.8203   , 387.147   , 34.5      , 34.5      , 2.23467   , 78.75     , 78.75     , 0.713648  , 4.29166   , 0.698242  , 0.732421  , 0.366211  , 0         , 0.594544  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.376    , 0         , 0         , 0         , 0         , 1         , 17.8131   , 46.4997   
    2.150, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.11951   , 0.99997   , 1.10965   , 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 12.0575   , 99.9985   , 12.0575   , 99.2188   , 0         , 4.86111   , 8.72223   , 800       , 800       , 820       , 620.859   , 488.438   , 826.641   , 1092.19   , 852.578   , 0         , 0.859377  , 0.527345  , 0.937502  , 0.683596  , 2.10938   , 0         , 36.75     , 36.9141   , 108.469   , 107.578   , 27.6094   , 387.147   , 34.5      , 34.5      , 2.23734   , 78.75     , 78.75     , 0.713648  , 4.29655   , 0.708007  , 0.732421  , 0.366211  , 0         , 0.590393  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.3056   , -0.75     , 0         , 0         , 0         , 1         , 17.8284   , 46.518    
    2.200, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.12088   , 0.99997   , 1.10965   , 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 12.0941   , 99.9985   , 12.0941   , 99.2188   , 0         , 4.86111   , 8.72223   , 760       , 800       , 820       , 622.109   , 488.75    , 826.641   , 1091.8    , 852.266   , 0         , 0.859377  , 0.546876  , 0.937502  , 0.683596  , 2.18751   , 0         , 36.75     , 37.0313   , 108.469   , 107.578   , 27.6797   , 387.147   , 34.5      , 34.5      , 2.248     , 78.75     , 79.5      , 0.713648  , 4.29166   , 0.693359  , 0.732421  , 0.366211  , 0         , 0.5896    , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.376    , -1.5      , 0         , 0         , 0         , 1         , 17.897    , 46.6416   
    2.250, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.12225   , 0.99997   , 1.10965   , 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 12.0148   , 99.9985   , 12.0148   , 99.2188   , 0         , 4.80556   , 8.47223   , 760       , 800       , 820       , 620.078   , 486.484   , 826.641   , 1092.5    , 852.813   , 0         , 0.859377  , 0.546876  , 0.937502  , 0.683596  , 2.18751   , 0         , 36.75     , 36.8906   , 108.469   , 107.578   , 27.5156   , 387.108   , 34.5      , 34.5      , 2.23467   , 78.75     , 79.5      , 0.713648  , 4.29655   , 0.693359  , 0.732421  , 0.366211  , 0         , 0.588074  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.4464   , -0.75     , 0         , 0         , 0         , 1         , 17.8238   , 46.6233   
    2.300, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.12363   , 0.99997   , 1.10965   , 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 12.1368   , 99.9985   , 12.1368   , 99.2188   , 0         , 4.86111   , 8.52778   , 760       , 800       , 820       , 619.141   , 490.234   , 826.641   , 1092.5    , 852.813   , 0         , 0.859377  , 0.546876  , 0.976565  , 0.703127  , 2.26563   , 0         , 36.75     , 36.8203   , 108.469   , 107.578   , 27.7734   , 387.108   , 34.5      , 34.5      , 2.23734   , 78.75     , 79.5      , 0.713648  , 4.29166   , 0.688476  , 0.732421  , 0.366211  , 0         , 0.589783  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.4464   , -0.75     , 0         , 0         , 0         , 1         , 17.7826   , 46.605    
    2.350, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.125     , 0.99997   , 1.10965   , 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 12.0117   , 99.9985   , 12.0117   , 99.2188   , 0         , 4.86111   , 8.61112   , 760       , 800       , 820       , 618.516   , 486.016   , 826.641   , 1091.8    , 852.266   , 0         , 0.859377  , 0.546876  , 0.976565  , 0.703127  , 2.26563   , 0         , 36.75     , 36.7969   , 108.469   , 107.578   , 27.5156   , 387.108   , 34.5      , 34.5      , 2.23734   , 78.75     , 79.5      , 0.713648  , 4.29655   , 0.708007  , 0.732421  , 0.366211  , 0         , 0.587464  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.4464   , -0.75     , 0         , 0         , 0         , 1         , 17.7811   , 46.5531   
    2.400, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.12637   , 0.99997   , 1.10965   , 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 12.2223   , 99.9985   , 12.2223   , 99.2188   , 0         , 4.86111   , 8.91667   , 760       , 800       , 820       , 622.578   , 493.281   , 826.641   , 1092.5    , 852.813   , 0         , 0.878909  , 0.566408  , 1.01563   , 0.722658  , 2.26563   , 0         , 36.75     , 37.0313   , 108.469   , 107.578   , 27.9609   , 387.108   , 34.5      , 34.5      , 2.264     , 78.75     , 78.75     , 0.713648  , 4.29166   , 0.703125  , 0.732421  , 0.366211  , 0         , 0.592286  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.4464   , 0         , 0         , 0         , 0         , 1         , 17.8742   , 46.5348   
    2.450, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 1.1
