
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: my_8D0907551M-5120.ecu

ECU identified with following data:
HWNumber    = 0261207143       (requested was 0261207143)
SWNumber    = 1037360857       (requested was 1037360857)
PartNumber  = 8D0907551M       (requested was 8D0907551M)
SWVersion   = 0002             (requested was 0002)
EngineId    = 2.7l V6/5VT      (requested was 2.7l V6/5VT)
VAGHWNumber = 
ModelId     = G

Log packet size: 62 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  19.11.2017 20:45:09.568

TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , ldtvm     , mifa_w    , miszul_w  , mrfa_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , mizsolv_w 
   62.250, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 8.45948   , 13.6719   , 7.51343   , 10.7222   , 1560      , 820       , 823.75    , 317.266   , 246.328   , 824.141   , 840.313   , 0.644533  , 0.742189  , 0.683596  , 0.742189  , 22.8281   , 135.305   , 135.609   , 16.8047   , 250       , 19.5      , 19.5      , 1.928     , 51        , 23.3125   , 2.35294   , 9.89088   , 28.5      , 11.7722   , 63.8001   , 11.7706   
   62.300, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 8.69141   , 13.6719   , 7.76673   , 11.6945   , 1520      , 820       , 823.75    , 326.875   , 251.563   , 824.141   , 840.078   , 0.664064  , 0.781252  , 0.644533  , 0.761721  , 23.6484   , 135.117   , 135.375   , 17.25     , 250       , 19.5      , 19.5      , 2.06667   , 51        , 23.3203   , 2.35294   , 9.89088   , 28.5      , 11.9782   , 63.913    , 16.6748   
   62.350, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 8.82569   , 14.0625   , 7.93763   , 11.4445   , 1520      , 820       , 823.75    , 335.313   , 254.609   , 824.141   , 840.078   , 0.664064  , 0.781252  , 0.644533  , 0.761721  , 24.375    , 133.383   , 133.406   , 17.5313   , 250       , 19.5      , 19.5      , 2.04534   , 51        , 23.3359   , 2.35294   , 9.89088   , 28.5      , 12.3673   , 63.5926   , 13.9588   
   62.400, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 8.45948   , 14.0244   , 7.59888   , 11.8333   , 1560      , 820       , 823.75    , 339.375   , 246.719   , 824.141   , 840.078   , 0.644533  , 0.820315  , 0.625002  , 0.781252  , 24.7266   , 133.828   , 133.922   , 16.8516   , 250       , 19.5      , 19.5      , 2.03734   , 51        , 23.3594   , 2.35294   , 9.89088   , 9         , 12.6053   , 63.2279   , 10.1593   
   62.450, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 8.49915   , 13.9816   , 7.62024   , 11.1945   , 1560      , 820       , 823.75    , 338.906   , 247.734   , 824.141   , 840.078   , 0.644533  , 0.820315  , 0.625002  , 0.781252  , 24.6797   , 135.258   , 135.539   , 16.9219   , 250       , 19.5      , 19.5      , 1.984     , 51        , 23.4453   , 2.35294   , 9.89088   , 28.5      , 12.6511   , 63.5972   , 12.6495   
   62.500, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 8.49      , 13.9435   , 7.58057   , 11.5278   , 1560      , 820       , 823.828   , 340.625   , 247.188   , 824.141   , 840.078   , 0.683596  , 0.820315  , 0.644533  , 0.761721  , 24.8203   , 135       , 135.258   , 16.875    , 250       , 19.5      , 19.5      , 2         , 51        , 23.4609   , 2.35294   , 9.89088   , 28.5      , 12.7075   , 63.8459   , 12.7075   
   62.550, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 8.53577   , 13.913    , 7.6355    , 11.4445   , 1560      , 820       , 823.828   , 338.984   , 248.281   , 824.141   , 840.078   , 0.683596  , 0.820315  , 0.644533  , 0.761721  , 24.6797   , 135.211   , 135.492   , 16.9688   , 250       , 19.5      , 19.5      , 1.99734   , 51        , 23.5078   , 2.35294   , 9.89088   , 28.5      , 12.6129   , 63.8459   , 12.6129   
   62.600, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 8.45643   , 13.884    , 7.547     , 11.3889   , 1560      , 820       , 823.828   , 338.984   , 246.641   , 824.141   , 842.656   , 0.703127  , 0.859377  , 0.683596  , 0.781252  , 24.6797   , 134.977   , 135.234   , 16.8281   , 250       , 19.5      , 19.5      , 1.98667   , 51        , 23.4844   , 2.35294   , 9.89088   , 28.5      , 12.6816   , 63.8459   , 12.6801   
   62.650, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 8.15125   , 13.8611   , 7.04651   , 10.9445   , 1600      , 820       , 823.828   , 335.234   , 241.094   , 824.141   , 840.156   , 0.703127  , 0.859377  , 0.683596  , 0.781252  , 24.375    , 135.609   , 135.938   , 16.3594   , 250       , 19.5      , 19.5      , 1.952     , 51        , 23.6328   , 2.35294   , 9.5323    , 28.5      , 12.5626   , 63.884    , 12.561    
   62.700, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 8.21839   , 13.7894   , 7.1045    , 11.3611   , 1560      , 820       , 823.828   , 334.922   , 242.734   , 824.141   , 840.313   , 0.722658  , 0.89844   , 0.703127  , 0.800783  , 24.3516   , 135.656   , 135.984   , 16.5      , 250       , 19.5      , 19.5      , 1.97067   , 51.75     , 23.7656   , 2.35294   , 9.5323    , 28.5      , 12.4863   , 64.0473   , 12.4848   
   62.750, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 8.15735   , 13.7268   , 7.03126   , 11        , 1600      , 820       , 823.828   , 333.047   , 241.094   , 824.141   , 840.078   , 0.722658  , 0.89844   , 0.703127  , 0.800783  , 24.1875   , 135.609   , 135.914   , 16.3594   , 250       , 19.5      , 19.5      , 1.95734   , 51.75     , 23.8047   , 2.35294   , 9.5323    , 28.5      , 12.4695   , 64.0336   , 12.4695   
   62.800, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 8.03528   , 13.6719   , 6.97327   , 10.3889   , 1600      , 820       , 823.828   , 325.156   , 238.672   , 824.141   , 840.078   , 0.722658  , 0.937502  , 0.722658  , 0.820315  , 23.5078   , 135.891   , 136.266   , 16.1484   , 250       , 19.5      , 19.5      , 1.89067   , 51.75     , 23.8125   , 2.35294   , 9.5323    , 28.5      , 12.2208   , 64.0946   , 12.2192   
   62.850, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 8.05665   , 13.6246   , 6.97938   , 11.3056   , 1600      , 820       , 823.828   , 325.469   , 239.219   , 824.141   , 840.078   , 0.722658  , 0.937502  , 0.722658  , 0.820315  , 23.5313   , 136.148   , 136.57    , 16.1953   , 250       , 19.5      , 19.5      , 1.93867   , 51.75     , 23.8828   , 2.35294   , 9.5323    , 28.5      , 12.1048   , 64.1953   , 12.1033   
   62.900, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 8.03223   , 13.5834   , 6.95191   , 11.1389   , 1600      , 820       , 823.828   , 326.016   , 238.672   , 822.891   , 840.078   , 0.742189  , 0.89844   , 0.722658  , 0.859377  , 23.5781   , 136.102   , 136.5     , 16.1484   , 250       , 19.5      , 19.5      , 1.928     , 51.75     , 23.9531   , 2.35294   , 9.5323    , 28.5      , 12.1613   , 64.2502   , 12.1613   
   62.950, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.95289   , 13.5468   , 6.84815   , 11.1945   , 1600      , 820       , 823.828   , 325       , 236.875   , 822.891   , 840.078   , 0.742189  , 0.89844   , 0.722658  , 0.859377  , 23.4844   , 136.5     , 136.969   , 15.9844   , 250       , 19.5      , 19.5      , 1.928     , 51.75     , 24.1406   , 2.35294   , 9.5323    , 28.5      , 12.1536   , 64.2869   , 12.1521   
   63.000, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.96204   , 13.5223   , 6.84815   , 11.1389   , 1600      , 820       , 823.828   , 323.516   , 236.875   , 824.141   , 840.078   , 0.781252  , 0.937502  , 0.742189  , 0.839846  , 23.3672   , 136.688   , 137.18    , 15.9844   , 250       , 18.75     , 18.75     , 1.92267   , 51.75     , 24.2344   , 2.35294   , 9.5323    , 28.5      , 12.0865   , 64.4684   , 12.085    
   63.050, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.91932   , 13.4628   , 6.80237   , 11        , 1640      , 820       , 823.828   , 321.641   , 235.781   , 824.141   , 840.078   , 0.781252  , 0.937502  , 0.742189  , 0.839846  , 23.2031   , 136.945   , 137.484   , 15.8906   , 250       , 18.75     , 18.75     , 1.90934   , 51.75     , 24.2891   , 2.35294   , 9.5323    , 29.25     , 12.0346   , 64.5157   , 12.0331   
   63.100, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.87964   , 13.3911   , 6.74744   , 10.8333   , 1640      , 820       , 823.828   , 320.156   , 234.688   , 824.141   , 840.078   , 0.800783  , 0.976565  , 0.781252  , 0.820315  , 23.0859   , 137.063   , 137.625   , 15.7969   , 250       , 18.75     , 18.75     , 1.89867   , 51.75     , 24.2656   , 2.35294   , 9.5323    , 29.25     , 12.0148   , 64.5905   , 12.0148   
   63.150, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.87354   , 13.3286   , 6.73218   , 10.9167   , 1640      , 820       , 823.828   , 317.188   , 234.844   , 824.141   , 840.078   , 0.800783  , 0.976565  , 0.781252  , 0.820315  , 22.8047   , 137.414   , 138.023   , 15.7969   , 250       , 18.75     , 18.75     , 1.896     , 51.75     , 24.3438   , 2.35294   , 9.5323    , 29.25     , 11.8713   , 64.711    , 11.8713   
   63.200, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.83692   , 13.2752   , 6.6742    , 10.0278   , 1640      , 820       , 823.828   , 310.313   , 233.672   , 824.141   , 840.313   , 0.820315  , 0.937502  , 0.800783  , 0.859377  , 22.2422   , 137.578   , 138.141   , 15.7031   , 250       , 18.75     , 18.75     , 1.81867   , 51.75     , 24.5078   , 2.35294   , 9.5323    , 29.25     , 11.6913   , 64.7889   , 11.6913   
   63.250, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.78809   , 13.2294   , 6.61622   , 10.3333   , 1640      , 820       , 823.828   , 305.547   , 232.734   , 824.141   , 840.078   , 0.820315  , 0.937502  , 0.800783  , 0.859377  , 21.8203   , 138       , 138.633   , 15.6094   , 250       , 18.75     , 18.75     , 1.82134   , 51.75     , 24.5938   , 2.35294   , 9.5323    , 29.25     , 11.4304   , 64.8987   , 11.4624   
   63.300, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.81861   , 13.1897   , 6.64063   , 10.8611   , 1640      , 820       , 823.828   , 307.422   , 233.281   , 824.141   , 840.078   , 0.781252  , 0.937502  , 0.820315  , 0.839846  , 21.9844   , 137.977   , 138.609   , 15.6563   , 250       , 18.75     , 18.75     , 1.864     , 51.75     , 24.7422   , 2.35294   , 9.5323    , 29.25     , 11.4884   , 65.0269   , 11.4868   
   63.350, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.7942    , 13.1531   , 6.60401   , 10.5278   , 1680      , 820       , 823.828   , 306.016   , 232.734   , 824.141   , 841.094   , 0.781252  , 0.937502  , 0.820315  , 0.839846  , 21.8672   , 137.93    , 138.539   , 15.6094   , 250       , 18.75     , 18.75     , 1.848     , 51.75     , 24.8281   , 2.35294   , 9.5323    , 29.25     , 11.4807   , 64.9903   , 11.4807   
   63.400, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.67518   , 13.0722   , 6.46973   , 10.8333   , 1680      , 820       , 823.828   , 305.313   , 229.688   , 824.141   , 840.078   , 0.800783  , 0.89844   , 0.820315  , 0.878909  , 21.7969   , 138.492   , 139.195   , 15.3516   , 250       , 18.75     , 18.75     , 1.856     , 51.75     , 24.875    , 2.35294   , 9.5323    , 29.25     , 11.4487   , 65.0879   , 11.4472   
   63.450, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.67518   , 13.0005   , 6.46668   , 10.9445   , 1680      , 820       , 823.828   , 306.797   , 229.766   , 824.141   , 840.078   , 0.800783  , 0.89844   , 0.820315  , 0.878909  , 21.9141   , 138.867   , 139.594   , 15.3516   , 250       , 18.75     , 18.75     , 1.864     , 51.75     , 24.9297   , 2.35294   , 9.5323    , 29.25     , 11.5143   , 65.2436   , 11.499    
   63.500, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.69044   , 12.9379   , 6.48194   , 11.1389   , 1680      , 820       , 823.828   , 310       , 230.313   , 824.141   , 840.078   , 0.800783  , 0.937502  , 0.800783  , 0.859377  , 22.1953   , 138.867   , 139.641   , 15.3984   , 250       , 18.75     , 18.75     , 1.89067   , 51.75     , 25.1094   , 2.35294   , 9.5323    , 29.25     , 11.6242   , 65.3641   , 12.6953   
   63.550, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.70264   , 12.8845   , 6.4972    , 10.9445   , 1680      , 820       , 823.828   , 310.313   , 230.547   , 824.141   , 842.188   , 0.800783  , 0.937502  , 0.800783  , 0.859377  , 22.2188   , 138.727   , 139.453   , 15.4219   , 250       , 18.75     , 18.75     , 1.88267   , 51.75     , 25.2422   , 2.35294   , 9.5323    , 29.25     , 11.6852   , 65.329    , 12.7014   
   63.600, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.68128   , 12.8388   , 6.46668   , 10.7222   , 1680      , 820       , 823.828   , 308.75    , 229.766   , 824.141   , 840.156   , 0.781252  , 0.976565  , 0.781252  , 0.878909  , 22.0781   , 138.75    , 139.477   , 15.3516   , 250       , 18.75     , 18.75     , 1.88      , 51.75     , 25.2656   , 2.35294   , 9.5323    , 29.25     , 11.6104   , 65.2894   , 11.6089   
   63.650, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.67212   , 12.7991   , 6.45752   , 10.75     , 1680      , 820       , 823.828   , 307.422   , 229.844   , 824.141   , 842.266   , 0.781252  , 0.976565  , 0.781252  , 0.878909  , 21.9609   , 138.938   , 139.711   , 15.3516   , 250       , 18.75     , 18.75     , 1.86934   , 51.75     , 25.2188   , 2.35294   , 9.5323    , 29.25     , 11.5341   , 65.3504   , 11.5509   
   63.700, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.73926   , 12.7625   , 6.53992   , 11.1389   , 1680      , 820       , 823.828   , 308.281   , 231.484   , 824.141   , 840.156   , 0.781252  , 1.01563   , 0.781252  , 0.839846  , 22.0313   , 138.727   , 139.453   , 15.4922   , 250       , 18.75     , 18.75     , 1.89867   , 51.75     , 25.2422   , 2.35294   , 9.5323    , 29.25     , 11.5143   , 65.384    , 12.9425   
   63.750, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.70569   , 12.7319   , 6.50025   , 10.8889   , 1680      , 820       , 823.828   , 307.969   , 230.625   , 824.141   , 840.078   , 0.781252  , 1.01563   , 0.781252  , 0.839846  , 22.0078   , 138.469   , 139.172   , 15.4219   , 250       , 18.75     , 18.75     , 1.888     , 51.75     , 25.2813   , 2.35294   , 9.5323    , 29.25     , 11.554    , 65.2375   , 11.554    
   63.800, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.61109   , 12.706    , 6.38733   , 11.7222   , 1680      , 820       , 823.828   , 309.688   , 228.125   , 824.141   , 840.078   , 0.781252  , 1.09375   , 0.761721  , 0.859377  , 22.1719   , 139.055   , 139.828   , 15.2109   , 250       , 18.75     , 18.75     , 1.91467   , 51.75     , 25.3984   , 2.35294   , 9.5323    , 29.25     , 11.5814   , 65.3122   , 11.5814   
   63.850, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.62635   , 12.6831   , 6.39344   , 10.5      , 1680      , 820       , 823.828   , 307.031   , 228.516   , 824.141   , 840.078   , 0.781252  , 1.09375   , 0.761721  , 0.859377  , 21.9375   , 139.195   , 140.016   , 15.2344   , 250       , 18.75     , 18.75     , 1.824     , 51.75     , 25.4688   , 2.35294   , 9.5323    , 29.25     , 11.5494   , 65.4618   , 11.5479   
   63.900, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.59278   , 12.6618   , 6.34766   , 10.7778   , 1680      , 820       , 823.906   , 302.734   , 227.656   , 824.141   , 840.078   , 0.761721  , 1.05469   , 0.742189  , 0.859377  , 21.5625   , 139.336   , 140.18    , 15.1641   , 250       , 18.75     , 18.75     , 1.84267   , 51.75     , 25.4844   , 2.35294   , 9.5323    , 29.25     , 11.3968   , 65.4923   , 11.3953   
   63.950, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.52869   , 12.6038   , 6.27442   , 11.4167   , 1720      , 820       , 823.906   , 305.469   , 226.016   , 824.141   , 840.078   , 0.761721  , 1.05469   , 0.742189  , 0.859377  , 21.7969   , 139.641   , 140.531   , 15.0234   , 250       , 18.75     , 18.75     , 1.888     , 51.75     , 25.4844   , 2.35294   , 9.5323    , 30        , 11.4655   , 65.6083   , 11.4655   
   64.000, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.49817   , 12.5427   , 6.23475   , 10.8611   , 1720      , 820       , 823.906   , 305.078   , 225.234   , 824.141   , 840.078   , 0.800783  , 1.05469   , 0.722658  , 0.859377  , 21.7734   , 139.992   , 140.93    , 14.9531   , 250       , 18.75     , 18.75     , 1.86134   , 51.75     , 25.5781   , 2.35294   , 9.5323    , 29.25     , 11.5234   , 65.7273   , 11.5234   
   64.050, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 7.22962   , 12.4893   , 5.81971   , 11.1389   , 1720      , 820       , 823.906   , 306.641   , 220.938   , 824.141   , 840.078   , 0.800783  , 1.05469   , 0.722658  , 0.859377  , 21.8906   , 140.25    , 141.234   , 14.5781   , 250       , 18.75     , 18.75     , 1.896     , 51.75     , 25.6875   , 2.35294   , 9.17218   , 29.25     , 11.5677   , 65.8463   , 11.5662   
   64.100, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 6.98853   , 12.4222   , 5.43213   , 10.8056   , 1720      , 820       , 823.906   , 304.531   , 216.641   , 825.391   , 840.078   , 0.820315  , 1.01563   , 0.722658  , 0.820315  , 21.7031   , 140.391   , 141.398   , 14.2031   , 250       , 18.75     , 18.75     , 1.856     , 51.75     , 25.8828   , 1.96079   , 8.81207   , 29.25     , 11.5265   , 65.947    , 11.5265   
   64.150, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 6.52771   , 12.3123   , 4.69056   , 10.25     , 1720      , 820       , 823.906   , 299.766   , 209.219   , 825.391   , 840.078   , 0.820315  , 1.01563   , 0.722658  , 0.820315  , 21.3047   , 140.531   , 141.563   , 13.5703   , 250       , 18.75     , 18.75     , 1.79467   , 51.75     , 25.9609   , 1.96079   , 8.09337   , 30        , 11.3876   , 65.9897   , 11.3861   
   64.200, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 6.52771   , 12.1338   , 4.68445   , 10.3889   , 1720      , 820       , 823.906   , 294.766   , 208.984   , 824.141   , 840.078   , 0.820315  , 0.976565  , 0.742189  , 0.820315  , 20.8828   , 140.625   , 141.68    , 13.5469   , 250       , 18.75     , 18.75     , 1.80267   , 51.75     , 25.9453   , 1.96079   , 8.09337   , 30        , 11.1679   , 66.0523   , 11.1664   
   64.250, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 6.53382   , 11.9797   , 4.6814    , 9.72223   , 1760      , 820       , 823.906   , 286.406   , 209.297   , 824.141   , 840.078   , 0.820315  , 0.976565  , 0.742189  , 0.820315  , 20.1563   , 140.648   , 141.703   , 13.5703   , 250       , 18.75     , 18.75     , 1.71467   , 51.75     , 25.9688   , 1.96079   , 8.09337   , 30        , 10.8795   , 66.0889   , 10.8795   
   64.300, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 6.51246   , 11.8469   , 4.66309   , 10.3611   , 1760      , 820       , 823.906   , 284.453   , 208.438   , 824.141   , 840.078   , 0.800783  , 0.976565  , 0.761721  , 0.839846  , 19.9922   , 140.906   , 142.008   , 13.5      , 250       , 18.75     , 18.75     , 1.74667   , 51.75     , 26.1328   , 1.96079   , 8.09337   , 31.5      , 10.7254   , 66.1133   , 10.7239   
   64.350, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 6.49415   , 11.731    , 4.65393   , 10.7222   , 1760      , 820       , 823.906   , 289.453   , 208.203   , 824.141   , 840.078   , 0.800783  , 0.976565  , 0.761721  , 0.839846  , 20.4141   , 141.188   , 142.336   , 13.4766   , 250       , 18.75     , 18.75     , 1.78934   , 51.75     , 26.2813   , 1.96079   , 8.09337   , 30.75     , 10.9284   , 66.2262   , 10.91     
   64.400, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 6.49415   , 11.6303   , 4.65088   , 10.25     , 1760      , 820       , 823.906   , 287.188   , 208.203   , 824.141   , 840.078   , 0.800783  , 1.01563   , 0.742189  , 0.820315  , 20.2266   , 141.188   , 142.336   , 13.4766   , 250       , 18.75     , 18.75     , 1.776     , 51.75     , 26.3203   , 1.96079   , 8.09337   , 30.75     , 10.8673   , 66.301    , 10.8673   
   64.450, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 6.46668   , 11.5433   , 4.62952   , 10.1667   , 1760      , 820       , 823.906   , 284.375   , 207.656   , 824.141   , 840.078   , 0.800783  , 1.01563   , 0.742189  , 0.820315  , 19.9688   , 141.422   , 142.594   , 13.4297   , 250       , 18.75     , 18.75     , 1.74134   , 51.75     , 26.3047   , 1.96079   , 8.09337   , 31.5      , 10.7468   , 66.3376   , 10.7788   
   64.500, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 6.47583   , 11.467    , 4.63562   , 10.3056   , 1760      , 820       , 823.984   , 281.953   , 207.734   , 824.141   , 840.078   , 0.781252  , 0.976565  , 0.722658  , 0.820315  , 19.7578   , 141.633   , 142.852   , 13.4297   , 250       , 18.75     , 18.75     , 1.752     , 51.75     , 26.3672   , 1.96079   , 8.09337   , 31.5      , 10.6476   , 66.4185   , 10.6476   
   64.550, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 6.25916   , 11.3693   , 4.27857   , 10.3333   , 1760      , 820       , 823.984   , 282.734   , 204.219   , 824.141   , 840.078   , 0.781252  , 0.976565  , 0.722658  , 0.820315  , 19.8281   , 141.422   , 142.594   , 13.125    , 250       , 18.75     , 18.75     , 1.75467   , 51.75     , 26.4609   , 1.96079   , 7.73326   , 31.5      , 10.6796   , 66.417    , 10.6781   
   64.600, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 6.24085   , 11.2656   , 4.26636   , 10.4722   , 1760      , 820       , 823.984   , 282.734   , 203.906   , 824.141   , 840.078   , 0.820315  , 0.937502  , 0.742189  , 0.839846  , 19.8281   , 141.609   , 142.828   , 13.1016   , 250       , 18.75     , 18.75     , 1.75734   , 51.75     , 26.6328   , 1.56863   , 7.73326   , 31.5      , 10.6735   , 66.3971   , 10.672    
   64.650, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 6.2439    , 11.174    , 4.26636   , 9.77779   , 1760      , 820       , 823.984   , 280.156   , 203.984   , 824.141   , 839.453   , 0.820315  , 0.937502  , 0.742189  , 0.839846  , 19.6172   , 141.797   , 143.039   , 13.1016   , 250       , 18.75     , 18.75     , 1.69067   , 51.75     , 26.6406   , 1.56863   , 7.73326   , 31.5      , 10.5911   , 66.4795   , 10.6232   
   64.700, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 6.25611   , 11.0947   , 4.27552   , 9.94445   , 1760      , 820       , 823.984   , 276.016   , 204.219   , 824.141   , 840       , 0.800783  , 0.937502  , 0.761721  , 0.839846  , 19.2656   , 141.703   , 142.945   , 13.125    , 250       , 18.75     , 18.75     , 1.704     , 51.75     , 26.6094   , 1.56863   , 7.73326   , 31.5      , 10.4248   , 66.5085   , 10.4248   
   64.750, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 6.2439    , 11.0275   , 4.26026   , 9.77779   , 1760      , 820       , 823.984   , 273.516   , 203.672   , 824.141   , 840       , 0.800783  , 0.937502  , 0.761721  , 0.839846  , 19.0313   , 141.656   , 142.875   , 13.0781   , 250       , 18.75     , 18.75     , 1.672     , 51.75     , 26.6484   , 1.56863   , 7.73326   , 31.5      , 10.3226   , 66.478    , 10.3363   
   64.800, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 6.21033   , 10.9589   , 4.23889   , 10.3333   , 1800      , 820       , 823.984   , 274.688   , 203.125   , 824.141   , 839.766   , 0.761721  , 0.89844   , 0.742189  , 0.820315  , 19.1484   , 142.125   , 143.438   , 13.0313   , 250       , 18.75     , 18.75     , 1.72534   , 51.75     , 26.6797   , 1.56863   , 7.73326   , 31.5      , 10.3699   , 66.5421   , 10.3699   
   64.850, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 6.19202   , 10.8566   , 4.22058   , 10.1667   , 1800      , 820       , 823.984   , 275.234   , 202.656   , 824.141   , 840       , 0.761721  , 0.89844   , 0.742189  , 0.820315  , 19.1953   , 142.336   , 143.695   , 12.9844   , 250       , 18.75     , 18.75     , 1.73067   , 51.75     , 26.8516   , 1.56863   , 7.73326   , 31.5      , 10.4294   , 66.7054   , 10.4279   
   64.900, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 6.17981   , 10.7681   , 4.21753   , 10.2778   , 1800      , 820       , 823.984   , 276.719   , 202.656   , 824.141   , 840       , 0.742189  , 0.820315  , 0.742189  , 0.820315  , 19.3125   , 142.617   , 144.023   , 12.9844   , 250       , 18.75     , 18.75     , 1.736     , 51.75     , 26.9297   , 1.56863   , 7.73326   , 31.5      , 10.4813   , 66.7878   , 10.4797   
   64.950, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 5.96619   , 10.6918   , 3.86658   , 9.94445   , 1800      , 820       , 823.984   , 274.141   , 199.141   , 824.141   , 840       , 0.742189  , 0.820315  , 0.742189  , 0.820315  , 19.1016   , 142.57    , 143.953   , 12.6797   , 250       , 18.75     , 18.75     , 1.70934   , 51.75     , 26.9766   , 1.56863   , 7.37315   , 31.5      , 10.3989   , 66.8381   , 10.3973   
   65.000, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 5.95398   , 10.6262   , 3.86048   , 10.2222   , 1800      , 820       , 823.984   , 273.359   , 198.906   , 824.141   , 840       , 0.742189  , 0.781252  , 0.722658  , 0.800783  , 19.0313   , 142.758   , 144.164   , 12.6563   , 250       , 18.75     , 18.75     , 1.73067   , 51.75     , 26.9688   , 1.56863   , 7.37315   , 31.5      , 10.3409   , 66.8534   , 10.3394   
   65.050, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 5.96314   , 10.5682   , 3.86658   , 10.4445   , 1800      , 820       , 823.984   , 276.328   , 199.219   , 824.141   , 840       , 0.742189  , 0.781252  , 0.722658  , 0.800783  , 19.2656   , 142.617   , 144.023   , 12.6797   , 250       , 18.75     , 18.75     , 1.74667   , 51.75     , 27.0234   , 1.56863   , 7.37315   , 31.5      , 10.4309   , 66.8839   , 10.4309   
   65.100, 0         , 0         , 0         , 0         , 2         , 1         , 0         , 5.73426   , 10.5179   , 3.51258   , 9.69445   , 1800      , 820       , 823.984   , 274.375   , 195.391   , 824.141   , 840       , 0.761721  , 0.781252  , 0.722658  , 0.839846  , 19.1016   , 142.664   , 144.07    , 12.3516   , 250       , 18.75     , 18.75     , 1.70134   , 51.75     , 27.0938   , 1.56863   , 7.01304   , 31.5      , 10.3882   , 66.858    , 10.434    
