TimeStamp, dwkrz_1   , dwkrz_2   , dwkrz_3   , dwkrz_4   , dwkrz_5   , dwkrz_6   , fho       , flg_m     , fr_w      , fra_w     , frm_w     , fzabg_w_1 , fzabg_w_2 , fzabg_w_3 , fzabgs_w  , gangi     , lamsbg_w  , ldtvm     , mifa_w    , migs_w    , misol_w   , miszul_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , nsol      , plsol     , ps_w      , pus_w     , pvdk_w    , pvdks_w   , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rkrn_w_4  , rkrn_w_5  , rkrn_w_6  , rl        , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm_w   , tans      , tanslin   , ti_b1     , tmot      , tmotlin   , udkp1_w   , udkp2_w   , uhfm_w    , upwg1_w   , upwg2_w   , vfil_w    , vpssplg_w , wdkba     , wkrdya_1  , wkrdya_2  , wkrdya_3  , wkrdya_4  , wkrmdy_w  , wkrmstat_w, wped_w    , wub       , zwout     , B_bl      , B_br      , B_kuppl   , B_lr      , mimax_w   
  sec.ms , °KW       , °KW       , °KW       , °KW       , °KW       , °KW       , -         ,           , -         , -         , -         , #         , #         , #         , #         , gear      , -         , , , , , , , g/s       , g/s       , rpm       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , V         , V         , , , , , , °C        , °C        , °C        , ms        , °C        , °C        , V         , V         , V         , V         , V         , km/h      , -         , DK      , °KW       , °KW       , °KW       , °KW       , °KW       , °KW       , PED     , V         , °KW       ,           ,           ,           ,           , 
"TIME","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","IgnitionRetardCyl6","IgnitionRetardCyl4","IgnitionRetardCyl0","AltitudeCorrectionFactor","","LambdaControl","AdaptationPartial","LambdaControlAvg","CountMisfireCyl5","CountMisfireCyl3","CountMisfireCyl2","CountMisfireTotal","SelectedGear","AirFuelRatioDesired","WastegateDutyCycle","TorqueDesired","","","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlowAtThrottlePlate","MassAirFlow","EngineSpeed","RequestedEngineIdlingSpeed","BoostPressureDesired","","BaroPressure","","BoostPressureActual","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","KnockVoltageCyl6","KnockVoltageCyl4","KnockVoltageCyl0","EngineLoad_8","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","CoolantTemperature","ThrottlePlateSensorG187","ThrottlePlateSensorG188","MAFSensorVoltage","AccelPedalSensorG79","AccelPedalSensorG185","VehicleSpeed","","ThrottlePlateAngle","AdaptedIgnitionAngleDynRange2","AdaptedIgnitionAngleDynRange3","AdaptedIgnitionAngleDynRange4","AdaptedIgnitionAngleDynRange5","","","AccelPedalPosition","BatteryVoltage","IgnitionTimingAngleOverall","CondBrakeLightSwitch","CondBrakePedalSwitch","CondClutchPedalSwitch","","TorqueLimit"
   46.250, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.81263   , 99.9985   , 4.81263   , 99.2188   , 0         , 5.94445   , 10.0833   , 1120      , 1050      , 820       , 421.172   , 834.063   , 1150.47   , 860.547   , 0.781252  , 0.60547   , 0.89844   , 0.60547   , 1.01563   , 0         , 29.25     , 29.6016   , 80.7188   , 84.8438   , 20.6016   , 521.854   , 45.75     , 46.5      , 2.016     , 93.75     , 93.75     , 0.718536  , 4.29166   , 0.717773  , 0.732421  , 0.366211  , 17.3125   , 0.381653  , 0.392157  , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.0944   , -15.75    , 0         , 0         , 0         , 0         , 39.3387   
   46.300, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 154       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 5.1941    , 99.9985   , 5.1941    , 99.2188   , 0         , 5.91667   , 9.94445   , 1080      , 1040      , 820       , 428.281   , 834.063   , 1147.73   , 858.516   , 0.781252  , 0.60547   , 0.89844   , 0.60547   , 1.01563   , 0         , 30        , 30.3047   , 80.6719   , 84.9844   , 20.9531   , 521.854   , 45.75     , 46.5      , 2.04      , 93.75     , 93.75     , 0.718536  , 4.29166   , 0.71289   , 0.732421  , 0.366211  , 17.1328   , 0.374512  , 0.392157  , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 12.9536   , -9        , 0         , 0         , 0         , 0         , 39.5905   
   46.350, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 5.44129   , 99.9985   , 5.44129   , 99.2188   , 0         , 5.91667   , 10.1111   , 1080      , 1040      , 820       , 433.281   , 834.063   , 1148.75   , 859.297   , 0.820315  , 0.585939  , 0.859377  , 0.585939  , 1.01563   , 0         , 30        , 30.5625   , 80.7188   , 84.7734   , 21.0469   , 521.854   , 46.5      , 46.5      , 2.05334   , 93.75     , 93.75     , 0.718536  , 4.29655   , 0.708007  , 0.732421  , 0.366211  , 17.0859   , 0.380249  , 0.392157  , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.024    , -9.75     , 0         , 0         , 0         , 0         , 39.4104   
   46.400, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1.00031   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 5.73121   , 99.9985   , 5.73121   , 99.2188   , 0         , 5.88889   , 10.1667   , 1080      , 1030      , 820       , 437.891   , 834.063   , 1148.75   , 859.297   , 0.820315  , 0.585939  , 0.859377  , 0.585939  , 1.01563   , 0         , 30.75     , 30.9375   , 80.7188   , 84.7734   , 21.1406   , 521.854   , 46.5      , 46.5      , 2.072     , 93.75     , 93.75     , 0.718536  , 4.29166   , 0.71289   , 0.776367  , 0.385742  , 16.8438   , 0.383606  , 0.392157  , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.024    , -8.25     , 0         , 0         , 0         , 1         , 39.3173   
   46.450, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1.00183   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 6.09131   , 99.9985   , 6.09131   , 99.2188   , 1.03455   , 5.91667   , 9.86112   , 1080      , 1020      , 820       , 438.047   , 834.063   , 1149.45   , 859.844   , 0.859377  , 0.566408  , 0.820315  , 0.566408  , 0.976565  , 0         , 30.75     , 30.9844   , 80.7188   , 84.8203   , 21.6094   , 521.62    , 46.5      , 46.5      , 2.06134   , 93.75     , 93.75     , 0.713648  , 4.28678   , 0.698242  , 0.893554  , 0.444336  , 16.7578   , 0.381531  , 0.392157  , -0        , -0        , -0        , -0        , 0         , 0         , 1.07881   , 13.024    , -7.5      , 0         , 0         , 0         , 1         , 39.4028   
   46.500, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1.00336   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 6.8573    , 99.9985   , 6.8573    , 99.2188   , 3.20435   , 5.91667   , 9.77779   , 1040      , 1010      , 820       , 439.844   , 834.063   , 1148.98   , 859.453   , 0.859377  , 0.566408  , 0.820315  , 0.566408  , 0.976565  , 0         , 30.75     , 31.0313   , 80.7656   , 84.6797   , 20.6953   , 521.62    , 46.5      , 46.5      , 2.07734   , 93.75     , 93.75     , 0.718536  , 4.29166   , 0.717773  , 0.927734  , 0.463867  , 16.625    , 0.373657  , 0.392157  , -0        , -0        , -0        , -0        , 0         , 0         , 3.05638   , 13.024    , -6        , 0         , 0         , 0         , 1         , 39.2441   
   46.550, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1.00488   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 7.57447   , 99.9985   , 7.57447   , 99.2188   , 4.27857   , 5.88889   , 9.94445   , 1040      , 1010      , 820       , 444.063   , 834.063   , 1146.25   , 857.422   , 0.820315  , 0.585939  , 0.781252  , 0.566408  , 0.937502  , 0         , 30.75     , 31.3594   , 80.7656   , 84.6563   , 21.3984   , 521.62    , 46.5      , 46.5      , 2.08534   , 93.75     , 93.75     , 0.713648  , 4.29655   , 0.71289   , 0.957031  , 0.478515  , 16.5469   , 0.386353  , 0.392157  , -0        , -0        , -0        , -0        , 0         , 0         , 3.7766    , 12.8832   , -3.75     , 0         , 0         , 0         , 1         , 39.1373   
   46.600, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1.00641   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 8.39844   , 99.9985   , 8.39844   , 99.2188   , 9.14612   , 5.75      , 9.66667   , 1080      , 1000      , 820       , 443.203   , 834.063   , 1145.78   , 857.109   , 0.820315  , 0.585939  , 0.781252  , 0.566408  , 0.937502  , 0         , 30.75     , 31.3125   , 80.7422   , 84.6797   , 24.1641   , 521.62    , 46.5      , 46.5      , 2.07734   , 93.75     , 93.75     , 0.713648  , 4.29655   , 0.693359  , 1.04492   , 0.522461  , 16.4609   , 0.423157  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 7.01304   , 13.0944   , -2.25     , 0         , 0         , 0         , 1         , 39.2502   
   46.650, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 154       , 1.00794   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 9.30787   , 99.9985   , 9.30787   , 99.2188   , 10.9192   , 6.30556   , 9.52779   , 1040      , 1000      , 820       , 441.328   , 834.063   , 1146.56   , 857.656   , 0.820315  , 0.60547   , 0.781252  , 0.546876  , 0.976565  , 0         , 30.75     , 31.125    , 80.7656   , 84.6563   , 25.5234   , 521.092   , 46.5      , 46.5      , 2.07467   , 93.75     , 93.75     , 0.7332    , 4.277     , 0.717773  , 1.05469   , 0.527343  , 16.4688   , 0.445191  , 0.784314  , -0        , -0        , -0        , -0        , 0         , 0         , 7.73326   , 13.0944   , 0         , 0         , 0         , 0         , 1         , 39.2029   
   46.700, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1.00946   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 10.0678   , 99.9985   , 10.0678   , 99.2188   , 11.1237   , 6.83334   , 10.5556   , 1040      , 990       , 820       , 448.359   , 834.063   , 1147.42   , 858.281   , 0.820315  , 0.60547   , 0.781252  , 0.546876  , 0.976565  , 0         , 31.5      , 31.6641   , 80.8125   , 84.6094   , 25.9219   , 521.092   , 46.5      , 46.5      , 2.12267   , 93.75     , 93.75     , 0.738088  , 4.26722   , 0.732421  , 1.05469   , 0.527343  , 16.3906   , 0.454346  , 0.784314  , -0        , -0        , -0        , -0        , 0         , 0         , 7.73326   , 13.024    , 2.25      , 0         , 0         , 0         , 1         , 39.1175   
   46.750, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 154       , 1.01099   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 10.6934   , 99.9985   , 10.6934   , 99.2188   , 12.6007   , 7.00001   , 10.5556   , 1040      , 990       , 820       , 457.656   , 834.063   , 1145.78   , 857.109   , 0.781252  , 0.585939  , 0.742189  , 0.566408  , 0.937502  , 0         , 32.25     , 32.4609   , 80.7656   , 84.6328   , 26.7188   , 521.092   , 46.5      , 46.5      , 2.14667   , 93.75     , 93.75     , 0.742976  , 4.26722   , 0.742187  , 1.0791    , 0.537109  , 16.3359   , 0.458252  , 0.784314  , -0        , -0        , -0        , -0        , 0         , 0         , 8.45196   , 13.0944   , 2.25      , 0         , 0         , 0         , 1         , 39.1831   
   46.800, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1.01251   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 11.2854   , 99.9985   , 11.2854   , 99.2188   , 13.5101   , 7.22223   , 10.6945   , 1040      , 990       , 820       , 463.359   , 834.063   , 1145.78   , 857.109   , 0.781252  , 0.585939  , 0.742189  , 0.566408  , 0.937502  , 0         , 32.25     , 32.9297   , 80.7891   , 84.6328   , 27.3047   , 521.092   , 46.5      , 46.5      , 2.16267   , 93.75     , 93.75     , 0.752752  , 4.25745   , 0.756836  , 1.09375   , 0.546875  , 16.2188   , 0.473572  , 1.17647   , -0        , -0        , -0        , -0        , 0         , 0         , 8.81207   , 13.1648   , 3.75      , 0         , 0         , 0         , 1         , 39.1632   
   46.850, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1.01404   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 11.8897   , 99.9985   , 11.8897   , 99.2188   , 15.5518   , 7.58334   , 11.3889   , 1040      , 980       , 820       , 476.875   , 834.063   , 1148.67   , 859.219   , 0.742189  , 0.585939  , 0.781252  , 0.585939  , 0.976565  , 0         , 33.75     , 33.9844   , 80.8125   , 84.5625   , 28.7578   , 520.76    , 46.5      , 46.5      , 2.224     , 93.75     , 93.75     , 0.762528  , 4.24278   , 0.78125   , 1.11328   , 0.55664   , 16.1563   , 0.49408   , 1.56863   , -0        , -0        , -0        , -0        , 0         , 0         , 9.5323    , 12.9536   , 4.5       , 0         , 0         , 0         , 1         , 39.0763   
   46.900, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1.01556   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 12.5214   , 99.9985   , 12.5214   , 99.2188   , 17.804    , 7.91667   , 11.7222   , 1040      , 980       , 820       , 492.734   , 834.063   , 1146.02   , 857.188   , 0.742189  , 0.585939  , 0.781252  , 0.585939  , 0.976565  , 0         , 35.25     , 35.2969   , 80.8125   , 84.5391   , 29.9531   , 520.76    , 46.5      , 46.5      , 2.288     , 93.75     , 93.75     , 0.767416  , 4.24767   , 0.786132  , 1.13281   , 0.566406  , 16.0703   , 0.506348  , 1.56863   , -0        , -0        , -0        , -0        , 0         , 0         , 10.6111   , 13.0944   , 4.5       , 0         , 0         , 0         , 1         , 39.0702   
   46.950, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1.01709   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 13.0371   , 99.9985   , 13.0371   , 99.2188   , 17.5446   , 8.22223   , 11.5278   , 1040      , 980       , 820       , 498.828   , 834.063   , 1145.78   , 857.109   , 0.742189  , 0.585939  , 0.742189  , 0.60547   , 1.01563   , 0         , 35.25     , 35.8359   , 80.8125   , 84.5859   , 29.4609   , 520.76    , 46.5      , 46.5      , 2.28534   , 93.75     , 93.75     , 0.772304  , 4.2379    , 0.795898  , 1.13769   , 0.566406  , 16.0391   , 0.510743  , 1.56863   , -0        , -0        , -0        , -0        , 0         , 0         , 10.6111   , 13.0944   , 1.5       , 0         , 0         , 0         , 1         , 39.1098   
   47.000, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 0.992554  , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 13.443    , 99.9985   , 13.443    , 99.2188   , 18.3045   , 8.33334   , 12.3056   , 1040      , 980       , 820       , 511.328   , 834.063   , 1145.78   , 857.109   , 0.742189  , 0.585939  , 0.742189  , 0.60547   , 1.01563   , 0         , 36.75     , 36.9141   , 80.7656   , 84.6328   , 29.8594   , 520.76    , 46.5      , 46.5      , 2.32534   , 93.75     , 93.75     , 0.772304  , 4.2379    , 0.805664  , 1.14258   , 0.566406  , 16.0547   , 0.51062   , 1.56863   , -0        , -0        , -0        , -0        , 0         , 0         , 10.9712   , 13.024    , 3.75      , 0         , 0         , 0         , 1         , 39.1434   
   47.050, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 0.991029  , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 13.7451   , 99.9985   , 13.7451   , 99.2188   , 18.1946   , 8.33334   , 11.8056   , 1040      , 980       , 820       , 515.938   , 834.063   , 1145.78   , 857.109   , 0.703127  , 0.60547   , 0.781252  , 0.585939  , 0.976565  , 0         , 36.75     , 37.3359   , 80.7656   , 84.6797   , 29.7422   , 520.565   , 46.5      , 46.5      , 2.29867   , 93.75     , 93.75     , 0.777192  , 4.23301   , 0.805664  , 1.14258   , 0.566406  , 16.0547   , 0.508606  , 1.56863   , -0        , -0        , -0        , -0        , 0         , 0         , 10.9712   , 13.0944   , 4.5       , 0         , 0         , 0         , 1         , 39.2227   
   47.100, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 154       , 0.989503  , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 13.9557   , 99.9985   , 13.9557   , 99.2188   , 17.8131   , 8.50001   , 11.9167   , 1080      , 980       , 820       , 517.813   , 834.063   , 1145.78   , 857.109   , 0.703127  , 0.60547   , 0.781252  , 0.585939  , 0.976565  , 0         , 37.5      , 37.5938   , 80.7656   , 84.6797   , 29.5781   , 520.565   , 46.5      , 46.5      , 2.29067   , 93.75     , 93.75     , 0.777192  , 4.23301   , 0.805664  , 1.14258   , 0.571289  , 16.1094   , 0.506165  , 1.96079   , -0        , -0        , -0        , -0        , 0         , 0         , 10.9712   , 13.0944   , 0.75      , 0         , 0         , 0         , 1         , 39.2365   
   47.150, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 0.987916  , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 14.0625   , 99.9985   , 14.0625   , 99.2188   , 17.6941   , 8.50001   , 12.1945   , 1080      , 1010      , 820       , 521.875   , 834.063   , 1145.78   , 857.109   , 0.742189  , 0.585939  , 0.820315  , 0.60547   , 0.937502  , 0         , 37.5      , 38.0156   , 80.7188   , 84.7734   , 29.4375   , 520.565   , 46.5      , 46.5      , 2.304     , 93.75     , 93.75     , 0.777192  , 4.23301   , 0.800781  , 1.14746   , 0.571289  , 16.125    , 0.50055   , 1.96079   , -0        , -0        , -0        , -0        , 0         , 0         , 10.9712   , 13.024    , 4.5       , 0         , 0         , 0         , 1         , 39.357    
   47.200, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 154       , 0.986237  , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 14.1632   , 99.9985   , 14.1632   , 99.2188   , 18.0908   , 8.50001   , 12.3056   , 1040      , 1000      , 820       , 527.188   , 834.063   , 1145.78   , 857.109   , 0.742189  , 0.585939  , 0.820315  , 0.60547   , 0.937502  , 0         , 38.25     , 38.3672   , 80.7656   , 84.6797   , 29.9531   , 520.565   , 46.5      , 46.5      , 2.34134   , 93.75     , 93.75     , 0.777192  , 4.2379    , 0.820312  , 1.14258   , 0.571289  , 16.2422   , 0.510743  , 1.96079   , -0        , -0        , -0        , -0        , 0         , 0         , 10.9712   , 12.9536   , 13.5      , 0         , 0         , 0         , 1         , 39.3433   
   47.250, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 0.98462   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 14.3524   , 99.9985   , 14.3524   , 99.2188   , 18.7927   , 8.41667   , 12.2778   , 1040      , 1000      , 820       , 536.563   , 834.063   , 1145.78   , 857.109   , 0.703127  , 0.566408  , 0.859377  , 0.585939  , 0.89844   , 0         , 39        , 39.0234   , 80.8125   , 84.5391   , 30.7266   , 520.116   , 46.5      , 46.5      , 2.36      , 93.75     , 93.75     , 0.777192  , 4.23301   , 0.815429  , 1.14746   , 0.571289  , 16.1563   , 0.52295   , 1.96079   , -0        , -0        , -0        , -0        , 0         , 0         , 10.9712   , 13.024    , 9.75      , 0         , 0         , 0         , 1         , 39.0564   
   47.300, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 0.983094  , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 14.5386   , 99.9985   , 14.5386   , 99.2188   , 19.5007   , 8.50001   , 12.25     , 1040      , 990       , 820       , 539.375   , 834.063   , 1145.78   , 857.109   , 0.703127  , 0.566408  , 0.859377  , 0.585939  , 0.89844   , 0         , 39        , 39.2578   , 80.8125   , 84.5391   , 31.0547   , 520.116   , 46.5      , 46.5      , 2.35467   , 93.75     , 93.75     , 0.777192  , 4.23301   , 0.805664  , 1.16699   , 0.581054  , 16.1172   , 0.528626  , 1.96079   , -0        , -0        , -0        , -0        , 0         , 0         , 11.3298   , 13.0944   , 3.75      , 0         , 0         , 0         , 1         , 39.0702   
   47.350, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 0.981568  , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 14.8377   , 99.9985   , 14.8377   , 99.2188   , 22.7081   , 8.50001   , 11.9167   , 1040      , 990       , 820       , 537.266   , 834.063   , 1145.78   , 857.109   , 0.664064  , 0.546876  , 0.820315  , 0.60547   , 0.89844   , 0         , 39        , 39.1406   , 80.7891   , 84.6094   , 32.8359   , 520.116   , 46.5      , 46.5      , 2.32534   , 93.75     , 93.75     , 0.777192  , 4.23301   , 0.805664  , 1.19629   , 0.595703  , 16.0703   , 0.545594  , 1.96079   , -0        , -0        , -0        , -0        , 0         , 0         , 12.7687   , 13.024    , 4.5       , 0         , 0         , 0         , 1         , 39.1434   
   47.400, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 0.980042  , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 15.2161   , 99.9985   , 15.2161   , 99.2188   , 23.4955   , 8.86112   , 12.5278   , 1040      , 980       , 820       , 539.688   , 834.063   , 1145.78   , 857.109   , 0.664064  , 0.546876  , 0.820315  , 0.60547   , 0.89844   , 0         , 39        , 39.3281   , 80.7891   , 84.6094   , 33.2813   , 520.116   , 46.5      , 46.5      , 2.35467   , 93.75     , 93.75     , 0.786968  , 4.22323   , 0.825195  , 1.20605   , 0.600586  , 16.1094   , 0.560791  , 1.96079   , -0        , -0        , -0        , -0        , 0         , 0         , 13.1288   , 13.0944   , 5.25      , 0         , 0         , 0         , 1         , 39.1373   
   47.450, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 0.978516  , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 15.4968   , 99.9985   , 15.4968   , 99.2188   , 23.5565   , 8.94445   , 12.5      , 1040      , 980       , 820       , 542.031   , 834.063   , 1145.78   , 857.109   , 0.625002  , 0.527345  , 0.859377  , 0.60547   , 0.859377  , 0         , 39        , 39.5625   , 80.7891   , 84.6328   , 33.2813   , 519.784   , 46.5      , 46.5      , 2.36267   , 93.75     , 93.75     , 0.786968  , 4.21834   , 0.834961  , 1.20605   , 0.600586  , 16.125    , 0.559205  , 1.96079   , -0        , -0        , -0        , -0        , 0         , 0         , 13.1288   , 13.0944   , 6         , 0         , 0         , 0         , 1         , 39.1632   
   47.500, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 0.97699   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 15.7105   , 99.9985   , 15.7105   , 99.2188   , 23.6023   , 9.1389    , 12.3889   , 1040      , 980       , 820       , 545.781   , 834.063   , 1145.78   , 857.109   , 0.625002  , 0.527345  , 0.859377  , 0.60547   , 0.859377  , 0         , 39.75     , 39.8438   , 80.7891   , 84.6094   , 33.3516   , 519.784   , 46.5      , 46.5      , 2.352     , 93.75     , 93.75     , 0.791856  , 4.21346   , 0.839843  , 1.20117   , 0.600586  , 16.2031   , 0.560669  , 1.96079   , -0        , -0        , -0        , -0        , 0         , 0         , 13.1288   , 12.9536   , 5.25      , 0         , 0         , 0         , 1         , 39.1693   
   47.550, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 0.975465  , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 15.8386   , 99.9985   , 15.8386   , 99.2188   , 23.2758   , 9.19445   , 12.9722   , 1040      , 980       , 820       , 552.891   , 834.063   , 1144.38   , 856.016   , 0.644533  , 0.507814  , 0.820315  , 0.625002  , 0.820315  , 0         , 39.75     , 40.4531   , 80.7891   , 84.6328   , 32.9766   , 519.784   , 46.5      , 46.5      , 2.40267   , 93.75     , 93.75     , 0.796744  , 4.21346   , 0.839843  , 1.20117   , 0.600586  , 16.2266   , 0.556824  , 2.35294   , -0        , -0        , -0        , -0        , 0         , 0         , 13.1288   , 13.024    , 5.25      , 0         , 0         , 0         , 1         , 39.1632   
   47.600, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 0.973939  , 0.993958  , 0.997285  , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 15.9088   , 99.9985   , 15.9088   , 99.2188   , 23.291    , 9.27779   , 12.7222   , 1040      , 980       , 820       , 553.281   , 834.063   , 1145.7    , 857.031   , 0.644533  , 0.507814  , 0.820315  , 0.625002  , 0.820315  , 0         , 40.5      , 40.5469   , 80.7422   , 84.6797   , 32.9766   , 519.784   , 46.5      , 46.5      , 2.392     , 93.75     , 93.75     , 0.796744  , 4.21346   , 0.830078  , 1.20117   , 0.600586  , 16.25     , 0.553223  , 2.35294   , -0        , -0        , -0        , -0        , 0         , 0         , 13.1288   , 13.0944   , 5.25      , 0         , 0         , 0         , 1         , 39.2441   
   47.650, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 154       , 0.972352  , 0.993958  , 0.995698  , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 15.9821   , 99.9985   , 15.9821   , 99.2188   , 23.4802   , 9.77779   , 13.0556   , 1040      , 980       , 820       , 555.703   , 834.063   , 1147.19   , 858.125   , 0.664064  , 0.527345  , 0.820315  , 0.60547   , 0.859377  , 0         , 40.5      , 40.7109   , 80.7891   , 84.6328   , 33.2344   , 519.452   , 46.5      , 46.5      , 2.39467   , 93.75     , 93.75     , 0.80652   , 4.20368   , 0.844726  , 1.20605   , 0.600586  , 16.2344   , 0.557251  , 2.35294   , -0        , -0        , -0        , -0        , 0         , 0         , 13.1288   , 12.9536   , 5.25      , 0         , 0         , 0         , 1         , 39.2105   
   47.700, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 0.970673  , 0.993958  , 0.994019  , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 16.1041   , 99.9985   , 16.1041   , 99.2188   , 24.2676   , 9.75001   , 13.5556   , 1040      , 980       , 820       , 563.359   , 834.063   , 1145.78   , 857.109   , 0.664064  , 0.527345  , 0.820315  , 0.60547   , 0.859377  , 0         , 41.25     , 41.3438   , 80.7891   , 84.6328   , 33.6797   , 519.452   , 46.5      , 46.5      , 2.41334   , 93.75     , 93.75     , 0.801632  , 4.20368   , 0.859375  , 1.2207    , 0.605468  , 16.2109   , 0.565003  , 2.35294   , -0        , -0        , -0        , -0        , 0         , 0         , 13.489    , 13.0944   , 5.25      , 0         , 0         , 0         , 1         , 39.1693   
