TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , ldtvm     , mifa_w    , miszul_w  , mrfa_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , mizsolv_w 
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , , , , , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , DK      , PED     , °KW       ,           , , 
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","WastegateDutyCycle","TorqueDesired","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","TorqueLimit","TorqueForTimingIntervention"
   28.600, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.75147   , 99.2188   , 0         , 9.11112   , 840       , 820       , 829.531   , 488.047   , 371.406   , 829.063   , 848.516   , 0.546876  , 0.683596  , 0.546876  , 0.625002  , 35.25     , 107.859   , 109.57    , 25.0078   , 230       , 12.75     , 12.75     , 2.61334   , 21.75     , 1.11719   , 1.56863   , 0         , -9.75     , 16.9647   , 47.4091   , 7.98951   
   28.650, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.7118    , 99.2188   , 0         , 8.83334   , 880       , 820       , 829.531   , 484.453   , 369.922   , 829.063   , 848.516   , 0.546876  , 0.683596  , 0.546876  , 0.625002  , 34.8984   , 107.859   , 109.57    , 24.9141   , 230       , 12.75     , 12.75     , 2.51467   , 21.75     , 0.8125    , 1.56863   , 0         , -9.75     , 16.8381   , 47.4808   , 7.7179    
   28.700, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.7179    , 99.2188   , 0         , 9.16667   , 880       , 820       , 829.453   , 485.078   , 369.922   , 829.063   , 848.516   , 0.546876  , 0.703127  , 0.527345  , 0.625002  , 34.9453   , 107.859   , 109.57    , 24.9141   , 230       , 12.75     , 13.5      , 2.53067   , 21.75     , 0.664063  , 1.56863   , 0         , -9.75     , 16.7938   , 47.4808   , 7.81556   
   28.750, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.72706   , 99.2188   , 0         , 8.94445   , 880       , 820       , 829.453   , 485.469   , 370.156   , 829.063   , 848.516   , 0.546876  , 0.703127  , 0.527345  , 0.625002  , 34.9922   , 107.859   , 109.57    , 24.9375   , 230       , 12.75     , 13.5      , 2.528     , 21.75     , 0.484375  , 1.56863   , 0         , -9.75     , 16.8854   , 47.464    , 7.88575   
   28.800, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.75757   , 99.2188   , 0         , 9.25001   , 880       , 820       , 829.453   , 488.516   , 371.094   , 829.063   , 848.516   , 0.566408  , 0.683596  , 0.527345  , 0.644533  , 35.25     , 107.859   , 109.57    , 25.0078   , 230       , 12.75     , 12.75     , 2.62134   , 21.75     , 0.390625  , 1.56863   , 0         , -9        , 16.9693   , 47.374    , 8.0658    
   28.850, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.82166   , 99.2188   , 0         , 8.83334   , 840       , 820       , 829.453   , 487.109   , 372.109   , 829.063   , 848.516   , 0.566408  , 0.683596  , 0.527345  , 0.644533  , 35.1563   , 107.859   , 109.57    , 25.125    , 230       , 12.75     , 12.75     , 2.536     , 21.75     , 0.3125    , 1.56863   , 0         , -9        , 16.9769   , 47.5174   , 8.1421    
   28.900, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.74537   , 99.2188   , 0         , 8.94445   , 880       , 820       , 829.531   , 485.625   , 370.234   , 830.313   , 848.516   , 0.546876  , 0.703127  , 0.527345  , 0.644533  , 35.0156   , 107.859   , 109.57    , 24.9609   , 230       , 12.75     , 12.75     , 2.552     , 21.75     , 0.3125    , 1.56863   , 0         , -9.75     , 16.9312   , 47.5174   , 7.69044   
   28.950, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.65076   , 99.2188   , 0         , 8.91667   , 880       , 820       , 829.531   , 483.906   , 367.109   , 830.313   , 848.516   , 0.546876  , 0.703127  , 0.527345  , 0.644533  , 34.9219   , 107.859   , 109.57    , 24.75     , 230       , 12.75     , 12.75     , 2.54934   , 21.75     , 0.3125    , 1.56863   , 0         , -9.75     , 16.8503   , 47.6441   , 7.64161   
   29.000, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.80335   , 99.2188   , 0         , 8.8889    , 840       , 820       , 829.531   , 483.906   , 375.781   , 830.313   , 848.516   , 0.546876  , 0.703127  , 0.507814  , 0.664064  , 34.9219   , 107.859   , 109.57    , 25.3125   , 230       , 12.75     , 12.75     , 2.536     , 21.75     , 0.3125    , 1.56863   , 0         , -7.5      , 16.8121   , 47.4457   , 8.62122   
   29.050, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.87354   , 99.2188   , 0         , 8.94445   , 840       , 820       , 829.531   , 484.844   , 374.297   , 830.313   , 848.516   , 0.546876  , 0.703127  , 0.507814  , 0.664064  , 34.8281   , 107.859   , 109.57    , 25.2422   , 230       , 12.75     , 12.75     , 2.536     , 21.75     , 0.3125    , 1.56863   , 0         , -8.25     , 16.7801   , 47.374    , 8.37098   
   29.100, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.91016   , 99.2188   , 0         , 8.77778   , 880       , 820       , 829.531   , 483.203   , 375.313   , 829.063   , 848.75    , 0.546876  , 0.683596  , 0.488283  , 0.683596  , 34.7578   , 107.859   , 109.57    , 25.3359   , 230       , 12.75     , 12.75     , 2.49867   , 21.75     , 0.3125    , 1.56863   , 0         , -9        , 16.7359   , 47.374    , 8.12379   
   29.150, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.90101   , 99.2188   , 0         , 8.86112   , 880       , 820       , 829.531   , 482.656   , 374.844   , 829.063   , 848.594   , 0.546876  , 0.683596  , 0.488283  , 0.683596  , 34.7109   , 107.859   , 109.57    , 25.3125   , 230       , 12.75     , 12.75     , 2.49867   , 21.75     , 0.3125    , 1.56863   , 0         , -9.75     , 16.7374   , 47.3923   , 7.83082   
   29.200, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.83082   , 99.2188   , 0         , 9.22223   , 880       , 820       , 829.531   , 483.75    , 372.5     , 830.313   , 848.594   , 0.566408  , 0.703127  , 0.468751  , 0.683596  , 34.8516   , 107.859   , 109.57    , 25.1484   , 230       , 12.75     , 12.75     , 2.58134   , 21.75     , 0.3125    , 1.56863   , 0         , -9.75     , 16.7969   , 47.4991   , 7.87964   
   29.250, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.91932   , 99.2188   , 0         , 9.16667   , 840       , 820       , 829.531   , 486.094   , 374.609   , 830.313   , 848.594   , 0.566408  , 0.703127  , 0.468751  , 0.683596  , 35.0391   , 107.859   , 109.57    , 25.3359   , 230       , 12.75     , 12.75     , 2.62667   , 21.75     , 0.3125    , 1.56863   , 0         , -8.25     , 16.8274   , 47.3923   , 8.43812   
   29.300, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 8.05359   , 99.2188   , 0         , 9.30556   , 840       , 820       , 829.531   , 490.234   , 381.25    , 830.313   , 848.594   , 0.546876  , 0.683596  , 0.468751  , 0.683596  , 35.3438   , 107.859   , 109.57    , 25.8281   , 230       , 12.75     , 12.75     , 2.648     , 21.75     , 0.3125    , 1.56863   , 0         , -7.5      , 16.9922   , 47.2473   , 8.89588   
   29.350, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.96815   , 99.2188   , 0         , 8.75001   , 840       , 820       , 829.531   , 489.063   , 378.438   , 830.313   , 848.594   , 0.546876  , 0.683596  , 0.468751  , 0.683596  , 35.2031   , 107.859   , 109.57    , 25.5469   , 230       , 12.75     , 12.75     , 2.51734   , 21.75     , 0.3125    , 1.56863   , 0         , -9        , 16.9663   , 47.4274   , 8.35572   
   29.400, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.96509   , 99.2188   , 0         , 9.11112   , 880       , 820       , 829.531   , 488.75    , 376.172   , 829.063   , 848.594   , 0.546876  , 0.683596  , 0.488283  , 0.683596  , 35.25     , 107.859   , 109.57    , 25.4297   , 230       , 12.75     , 12.75     , 2.59734   , 21.75     , 0.3125    , 1.56863   , 0         , -9        , 16.9663   , 47.4274   , 8.26111   
   29.450, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.77283   , 99.2188   , 0         , 9.22223   , 880       , 820       , 829.531   , 490       , 371.172   , 829.063   , 848.594   , 0.546876  , 0.683596  , 0.488283  , 0.683596  , 35.4844   , 107.859   , 109.57    , 25.0078   , 230       , 12.75     , 12.75     , 2.608     , 21.75     , 0.3125    , 1.56863   , 0         , -9.75     , 17.0456   , 47.7158   , 7.7118    
   29.500, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.77894   , 99.2188   , 0         , 9.30556   , 880       , 820       , 829.531   , 491.172   , 370.156   , 829.063   , 848.594   , 0.566408  , 0.664064  , 0.507814  , 0.664064  , 35.5781   , 107.859   , 109.57    , 25.0547   , 230       , 12.75     , 12.75     , 2.66667   , 21.75     , 0.3125    , 1.56863   , 0         , -9        , 17.1341   , 47.6975   , 7.9834    
   29.550, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 8.02918   , 99.2188   , 0         , 8.94445   , 840       , 820       , 829.531   , 490.859   , 377.344   , 829.063   , 848.594   , 0.566408  , 0.664064  , 0.507814  , 0.664064  , 35.4609   , 107.859   , 109.57    , 25.5703   , 230       , 12.75     , 12.75     , 2.54934   , 21.75     , 0.3125    , 1.56863   , 0         , -7.5      , 17.0838   , 47.2473   , 8.81959   
   29.600, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 8.02003   , 99.2188   , 0         , 8.83334   , 840       , 820       , 829.531   , 488.75    , 378.281   , 829.063   , 848.594   , 0.546876  , 0.683596  , 0.527345  , 0.664064  , 35.1797   , 107.859   , 109.57    , 25.5469   , 230       , 12.75     , 13.5      , 2.544     , 21.75     , 0.234375  , 1.56863   , 0         , -9        , 16.9647   , 47.4091   , 8.34656   
   29.650, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 8.02613   , 99.2188   , 0         , 9.1389    , 880       , 820       , 829.531   , 487.422   , 377.578   , 829.063   , 848.594   , 0.546876  , 0.683596  , 0.527345  , 0.664064  , 35.1328   , 107.859   , 109.57    , 25.5469   , 230       , 12.75     , 13.5      , 2.544     , 21.75     , 0.1875    , 1.56863   , 0         , -9        , 16.922    , 47.4274   , 8.19398   
   29.700, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 8.07496   , 99.2188   , 0         , 9.30556   , 880       , 820       , 829.531   , 489.063   , 378.75    , 830.313   , 849.375   , 0.566408  , 0.683596  , 0.527345  , 0.644533  , 35.2734   , 107.859   , 109.57    , 25.6641   , 230       , 12.75     , 12.75     , 2.60534   , 21.75     , 0.132813  , 1.56863   , 0         , -9        , 16.9159   , 47.374    , 8.20313   
   29.750, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 8.03528   , 99.2188   , 0         , 9.41667   , 880       , 820       , 829.531   , 492.344   , 376.953   , 830.313   , 848.594   , 0.566408  , 0.683596  , 0.527345  , 0.644533  , 35.6016   , 107.859   , 109.57    , 25.5469   , 230       , 12.75     , 12.75     , 2.616     , 21.75     , 0.132813  , 1.56863   , 0         , -9.75     , 17.1692   , 47.6075   , 7.93152   
   29.800, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.9834    , 99.2188   , 0         , 9.22223   , 880       , 820       , 829.531   , 494.141   , 375.547   , 830.313   , 848.594   , 0.566408  , 0.664064  , 0.527345  , 0.664064  , 35.7891   , 107.859   , 109.57    , 25.4766   , 230       , 12.75     , 12.75     , 2.64534   , 21.75     , 0.132813  , 1.56863   , 0         , -9        , 17.2394   , 47.4274   , 8.26417   
   29.850, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 8.06885   , 99.2188   , 0         , 9.08334   , 880       , 820       , 829.531   , 493.984   , 378.359   , 830.313   , 849.922   , 0.566408  , 0.664064  , 0.527345  , 0.664064  , 35.7188   , 107.859   , 109.57    , 25.6406   , 230       , 12.75     , 12.75     , 2.576     , 21.75     , 0.132813  , 1.56863   , 0         , -9        , 17.2394   , 47.4274   , 8.42591   
   29.900, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 8.21229   , 99.2188   , 0         , 9.16667   , 880       , 820       , 829.609   , 491.172   , 381.641   , 830.313   , 850.859   , 0.546876  , 0.683596  , 0.546876  , 0.644533  , 35.4844   , 107.859   , 109.57    , 25.9219   , 230       , 12.75     , 12.75     , 2.57334   , 21.75     , 0.132813  , 1.56863   , 0         , -9        , 17.1082   , 47.464    , 8.30994   
   29.950, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 8.05054   , 99.2188   , 0         , 9.19445   , 840       , 820       , 829.609   , 491.563   , 377.578   , 830.313   , 850.938   , 0.546876  , 0.683596  , 0.546876  , 0.644533  , 35.5078   , 107.859   , 109.57    , 25.5703   , 230       , 12.75     , 12.75     , 2.57067   , 21.75     , 0.132813  , 1.56863   , 0         , -9        , 17.1143   , 47.5174   , 8.4015    
   30.000, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 8.05054   , 99.2188   , 0         , 9.02778   , 880       , 820       , 829.531   , 490.234   , 377.813   , 829.063   , 850.234   , 0.566408  , 0.703127  , 0.527345  , 0.644533  , 35.3672   , 107.859   , 109.57    , 25.5703   , 230       , 12.75     , 12.75     , 2.51734   , 21.75     , 0.132813  , 1.56863   , 0         , -9.75     , 17.0792   , 47.6075   , 8.01087   
   30.050, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 8.02613   , 99.2188   , 0         , 8.8889    , 880       , 820       , 829.531   , 487.5     , 376.172   , 829.063   , 852.5     , 0.566408  , 0.703127  , 0.527345  , 0.644533  , 35.2266   , 107.859   , 109.57    , 25.5234   , 230       , 12.75     , 12.75     , 2.50934   , 21.75     , 0.132813  , 1.56863   , 0         , -9        , 16.9815   , 47.5541   , 8.05054   
   30.100, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.96509   , 99.2188   , 0         , 9.00001   , 880       , 820       , 829.609   , 484.453   , 375.078   , 830.313   , 852.422   , 0.546876  , 0.703127  , 0.527345  , 0.625002  , 34.9688   , 107.859   , 109.57    , 25.4063   , 230       , 12.75     , 12.75     , 2.504     , 21.75     , 0.132813  , 1.56863   , 0         , -9        , 16.9022   , 47.6441   , 7.82776   
   30.150, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 8.01697   , 99.2188   , 0         , 9.3889    , 880       , 820       , 829.609   , 486.797   , 375.781   , 830.313   , 850.859   , 0.546876  , 0.703127  , 0.527345  , 0.625002  , 35.1563   , 107.859   , 109.57    , 25.5      , 235       , 12.75     , 12.75     , 2.56534   , 21.75     , 0.132813  , 1.56863   , 0         , -9.75     , 16.8915   , 47.5541   , 7.86439   
   30.200, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.91627   , 99.2188   , 0         , 9.80556   , 880       , 820       , 829.531   , 493.828   , 373.125   , 829.063   , 850.781   , 0.546876  , 0.683596  , 0.546876  , 0.644533  , 35.7891   , 107.859   , 109.57    , 25.2891   , 235       , 12.75     , 12.75     , 2.78934   , 21.75     , 0.132813  , 1.56863   , 0         , -9.75     , 17.2669   , 47.6792   , 7.73316   
   30.250, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.95289   , 99.2188   , 0         , 9.08334   , 880       , 820       , 829.531   , 494.063   , 374.141   , 829.063   , 848.672   , 0.546876  , 0.683596  , 0.546876  , 0.644533  , 35.8125   , 107.859   , 109.57    , 25.3828   , 235       , 12.75     , 12.75     , 2.584     , 21.75     , 0.132813  , 1.56863   , 0         , -9.75     , 17.3065   , 47.6075   , 7.91627   
   30.300, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.95289   , 99.2188   , 0         , 8.94445   , 880       , 820       , 829.531   , 487.734   , 374.297   , 829.063   , 851.25    , 0.566408  , 0.664064  , 0.527345  , 0.625002  , 35.2734   , 107.859   , 109.57    , 25.3594   , 235       , 12.75     , 12.75     , 2.51734   , 21.75     , 0.132813  , 1.56863   , 0         , -9        , 17.0883   , 47.6975   , 7.83692   
   30.350, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.86744   , 99.2188   , 0         , 9.25001   , 880       , 820       , 829.531   , 488.281   , 371.875   , 829.063   , 848.672   , 0.566408  , 0.664064  , 0.527345  , 0.625002  , 35.3203   , 107.859   , 109.57    , 25.1953   , 235       , 12.75     , 12.75     , 2.57867   , 21.75     , 0.132813  , 1.56863   , 0         , -9        , 16.9968   , 47.6975   , 7.8064    
   30.400, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.76978   , 99.2188   , 0         , 9.02778   , 880       , 820       , 829.609   , 485.703   , 369.609   , 830.313   , 852.266   , 0.546876  , 0.644533  , 0.507814  , 0.625002  , 35.0625   , 107.859   , 109.57    , 24.9609   , 235       , 12.75     , 12.75     , 2.50934   , 21.75     , 0.132813  , 1.56863   , 0         , -10.5     , 16.9251   , 47.8592   , 7.2815    
   30.450, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.69349   , 99.2188   , 0         , 9.1389    , 880       , 820       , 829.609   , 483.203   , 366.797   , 830.313   , 852.5     , 0.546876  , 0.644533  , 0.507814  , 0.625002  , 34.9453   , 107.859   , 109.57    , 24.8203   , 235       , 12.75     , 12.75     , 2.51734   , 21.75     , 0.109375  , 1.56863   , 0         , -10.5     , 16.8793   , 47.8592   , 7.14417   
   30.500, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.7118    , 99.2188   , 0         , 9.3889    , 880       , 820       , 829.531   , 485.156   , 367.5     , 829.063   , 852.656   , 0.527345  , 0.644533  , 0.507814  , 0.644533  , 35.0391   , 107.859   , 109.57    , 24.8906   , 235       , 12.75     , 12.75     , 2.49067   , 21.75     , 0.0859375 , 1.56863   , 0         , -9.75     , 16.9006   , 47.6258   , 7.59583   
   30.550, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.79725   , 99.2188   , 0         , 9.50001   , 880       , 820       , 829.531   , 488.203   , 370.547   , 829.063   , 851.641   , 0.527345  , 0.644533  , 0.507814  , 0.644533  , 35.2969   , 107.859   , 109.57    , 25.0547   , 235       , 12.75     , 12.75     , 2.53867   , 21.75     , 0.0859375 , 1.56863   , 0         , -9.75     , 16.9479   , 47.6609   , 7.56836   
   30.600, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.73316   , 99.2188   , 0         , 9.22223   , 880       , 820       , 829.609   , 488.203   , 368.828   , 830.313   , 852.5     , 0.527345  , 0.664064  , 0.527345  , 0.664064  , 35.3203   , 107.859   , 109.57    , 24.9375   , 235       , 12.75     , 12.75     , 2.50134   , 21.75     , 0.0859375 , 1.56863   , 0         , -9.75     , 17.0319   , 47.6075   , 7.68738   
   30.650, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.83692   , 99.2188   , 0         , 9.47223   , 880       , 820       , 829.609   , 490.313   , 371.719   , 830.313   , 851.719   , 0.527345  , 0.664064  , 0.527345  , 0.664064  , 35.4609   , 107.859   , 109.57    , 25.1484   , 235       , 12.75     , 12.75     , 2.58667   , 21.75     , 0.0859375 , 1.56863   , 0         , -9.75     , 17.1204   , 47.5708   , 7.91321   
   30.700, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.88575   , 99.2188   , 0         , 9.1389    , 880       , 820       , 829.531   , 491.406   , 372.891   , 829.063   , 852.656   , 0.507814  , 0.683596  , 0.546876  , 0.644533  , 35.5781   , 107.859   , 109.57    , 25.2188   , 235       , 12.75     , 12.75     , 2.504     , 22.5      , 0.0859375 , 1.56863   , 0         , -9        , 17.1768   , 47.6792   , 7.82471   
   30.750, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.80335   , 99.2188   , 0         , 9.25001   , 880       , 820       , 829.531   , 491.563   , 370.703   , 829.063   , 852.813   , 0.507814  , 0.683596  , 0.546876  , 0.644533  , 35.6016   , 107.859   , 109.57    , 25.0781   , 235       , 12.75     , 12.75     , 2.584     , 22.5      , 0.0859375 , 1.56863   , 0         , -9        , 17.1692   , 47.6075   , 8.00171   
   30.800, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.70875   , 99.2188   , 0         , 9.33334   , 880       , 820       , 829.531   , 492.031   , 369.297   , 829.063   , 852.813   , 0.527345  , 0.664064  , 0.527345  , 0.644533  , 35.5547   , 107.859   , 109.57    , 24.8672   , 235       , 12.75     , 12.75     , 2.50934   , 22.5      , 0.0859375 , 1.56863   , 0         , -9.75     , 17.1814   , 47.7158   , 7.47986   
   30.850, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.67823   , 99.2188   , 0         , 9.1389    , 880       , 820       , 829.531   , 491.328   , 367.188   , 829.063   , 852.813   , 0.527345  , 0.664064  , 0.527345  , 0.644533  , 35.6016   , 107.859   , 109.57    , 24.7969   , 235       , 12.75     , 12.75     , 2.50134   , 22.5      , 0.0859375 , 1.56863   , 0         , -9.75     , 17.1768   , 47.6792   , 7.49512   
   30.900, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.67823   , 99.2188   , 0         , 9.19445   , 880       , 820       , 829.531   , 489.141   , 367.734   , 829.063   , 852.813   , 0.507814  , 0.664064  , 0.527345  , 0.664064  , 35.3438   , 107.859   , 109.57    , 24.8203   , 235       , 12.75     , 12.75     , 2.528     , 22.5      , 0.0859375 , 1.56863   , 0         , -9.75     , 17.0746   , 47.5708   , 7.53174   
   30.950, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.69044   , 99.2188   , 0         , 9.27779   , 880       , 820       , 829.531   , 490       , 368.594   , 829.063   , 852.813   , 0.507814  , 0.664064  , 0.527345  , 0.664064  , 35.4141   , 107.859   , 109.57    , 24.8438   , 235       , 12.75     , 12.75     , 2.53867   , 22.5      , 0.0859375 , 1.56863   , 0         , -9.75     , 17.0807   , 47.6258   , 7.59888   
   31.000, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.73316   , 99.2188   , 0         , 9.22223   , 880       , 820       , 829.531   , 491.25    , 369.297   , 830.313   , 849.609   , 0.507814  , 0.683596  , 0.546876  , 0.683596  , 35.5547   , 107.859   , 109.57    , 24.9375   , 235       , 12.75     , 12.75     , 2.584     , 22.5      , 0.0859375 , 1.56863   , 0         , -10.5     , 17.1188   , 47.6258   , 7.59583   
   31.050, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.72095   , 99.2188   , 0         , 8.8889    , 880       , 820       , 829.531   , 489.922   , 368.828   , 830.313   , 851.25    , 0.507814  , 0.683596  , 0.546876  , 0.683596  , 35.4609   , 107.859   , 109.57    , 24.9141   , 235       , 12.75     , 12.75     , 2.528     , 22.5      , 0.0859375 , 1.56863   , 0         , -9.75     , 17.1646   , 47.6609   , 7.77283   
   31.100, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.67823   , 99.2188   , 0         , 8.8889    , 880       , 820       , 829.531   , 486.797   , 368.047   , 829.063   , 851.719   , 0.527345  , 0.664064  , 0.527345  , 0.664064  , 35.1328   , 107.859   , 109.57    , 24.7969   , 235       , 12.75     , 12.75     , 2.51734   , 22.5      , 0.0859375 , 1.56863   , 0         , -10.5     , 16.9571   , 47.5541   , 7.3761    
   31.150, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.66602   , 99.2188   , 0         , 8.91667   , 880       , 820       , 829.531   , 484.453   , 366.953   , 829.063   , 852.813   , 0.527345  , 0.664064  , 0.527345  , 0.664064  , 35.0156   , 107.859   , 109.57    , 24.7969   , 235       , 12.75     , 12.75     , 2.51734   , 22.5      , 0.0859375 , 1.56863   , 0         , -9        , 16.89     , 47.7509   , 7.76368   
   31.200, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.51648   , 99.2188   , 0         , 8.91667   , 880       , 820       , 829.531   , 482.031   , 364.453   , 830.313   , 852.813   , 0.507814  , 0.664064  , 0.527345  , 0.664064  , 34.7109   , 107.859   , 109.57    , 24.4688   , 235       , 12.75     , 12.75     , 2.49067   , 22.5      , 0.0859375 , 1.56863   , 0         , -11.25    , 16.8335   , 47.5357   , 6.96717   
   31.250, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.44324   , 99.2188   , 0         , 9.11112   , 880       , 820       , 829.531   , 480.234   , 360.703   , 830.313   , 852.813   , 0.507814  , 0.664064  , 0.527345  , 0.664064  , 34.6875   , 107.859   , 109.57    , 24.3047   , 235       , 12.75     , 12.75     , 2.50134   , 22.5      , 0.0625    , 1.56863   , 0         , -10.5     , 16.745    , 47.8775   , 7.12891   
   31.300, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.50428   , 99.2188   , 0         , 8.8889    , 880       , 820       , 829.531   , 479.688   , 362.891   , 829.063   , 852.813   , 0.488283  , 0.664064  , 0.527345  , 0.683596  , 34.5938   , 107.859   , 109.57    , 24.4453   , 235       , 12.75     , 12.75     , 2.49334   , 22.5      , 0.0625    , 1.56863   , 0         , -9.75     , 16.6763   , 47.7509   , 7.3761    
   31.350, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.53785   , 99.2188   , 0         , 8.77778   , 880       , 820       , 829.531   , 477.734   , 364.531   , 829.063   , 851.484   , 0.488283  , 0.664064  , 0.527345  , 0.683596  , 34.3828   , 107.859   , 109.57    , 24.5391   , 230       , 12.75     , 12.75     , 2.49867   , 22.5      , 0.0625    , 1.56863   , 0         , -9.75     , 16.5833   , 47.6609   , 7.4646    
   31.400, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.4646    , 99.2188   , 0         , 9.08334   , 880       , 820       , 829.531   , 477.969   , 361.797   , 829.063   , 852.734   , 0.488283  , 0.683596  , 0.546876  , 0.703127  , 34.4531   , 107.859   , 109.57    , 24.3516   , 230       , 12.75     , 12.75     , 2.49867   , 22.5      , 0.0625    , 1.56863   , 0         , -10.5     , 16.6412   , 47.6441   , 7.11365   
   31.450, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 7.52259   , 99.2188   , 0         , 8.86112   , 880       , 820       , 829.531   , 477.266   , 363.359   , 829.063   , 852.578   , 0.488283  , 0.683596  , 0.546876  , 0.703127  , 34.3828   , 107.859   , 109.57    , 24.4922   , 230       , 12.75     , 12.75     , 2.48534   , 22.5      , 0.0625    , 1.56863   , 0         , -9.75     , 16.6306   , 47.7692   , 7.23877   
