
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: my_8D0907551M-5120.ecu

ECU identified with following data:
HWNumber    = 0261207143       (requested was 0261207143)
SWNumber    = 1037360857       (requested was 1037360857)
PartNumber  = 8D0907551M       (requested was 8D0907551M)
SWVersion   = 0002             (requested was 0002)
EngineId    = 2.7l V6/5VT      (requested was 2.7l V6/5VT)
VAGHWNumber = 
ModelId     = G

Log packet size: 50 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  18.11.2017 11:40:42.289

TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , ldtvm     , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , wdkba     , wped_w    , zwout     
   19.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 832.5     , 830.313   , 790.859   , 831.563   , 421.563   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 58.2188   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   19.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 832.5     , 830.313   , 790.859   , 831.563   , 421.016   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 58.2188   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   19.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.625   , 830.313   , 778.281   , 830.313   , 420.547   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   19.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.625   , 830.313   , 778.281   , 830.313   , 421.172   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   19.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.625   , 830.313   , 778.281   , 830.313   , 421.328   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   20.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.625   , 830.313   , 778.281   , 830.313   , 421.719   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   20.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 421.016   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   20.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 421.719   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   20.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.625   , 830.313   , 778.281   , 831.563   , 421.953   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   20.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.625   , 830.313   , 778.281   , 831.563   , 421.797   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   20.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.625   , 830.313   , 778.281   , 830.313   , 421.328   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   20.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.625   , 830.313   , 778.281   , 830.313   , 421.719   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   20.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.625   , 830.313   , 778.281   , 830.313   , 421.016   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   20.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.625   , 830.313   , 778.281   , 830.313   , 421.563   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   20.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.625   , 830.313   , 778.281   , 830.313   , 421.953   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   20.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 420.938   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   20.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 421.563   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   20.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 421.641   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   20.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 421.875   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   20.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 421.563   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   20.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 831.563   , 421.484   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   20.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.625   , 830.313   , 778.281   , 831.563   , 421.953   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   20.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.625   , 830.313   , 778.281   , 830.313   , 422.031   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   20.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 421.563   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   20.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 421.641   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   21.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 420.938   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   21.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 831.563   , 421.719   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   21.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.625   , 830.313   , 778.281   , 831.563   , 421.641   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   21.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.625   , 830.313   , 778.281   , 830.313   , 421.016   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   21.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.625   , 830.313   , 778.281   , 830.313   , 420.859   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   21.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.625   , 830.313   , 778.281   , 830.313   , 421.406   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   21.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 421.484   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   21.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 421.953   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   21.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 421.172   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   21.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 421.172   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   21.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 421.094   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   21.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 421.484   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   21.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 421.328   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   21.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 420.625   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   21.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 421.641   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   21.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 829.063   , 421.484   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   21.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.469   , 830.313   , 778.203   , 829.063   , 420.859   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   21.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.469   , 830.313   , 778.203   , 830.313   , 421.875   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   21.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.469   , 830.313   , 778.203   , 830.313   , 422.031   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   21.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.469   , 830.313   , 778.203   , 830.313   , 422.031   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   22.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.469   , 830.313   , 778.203   , 830.313   , 422.031   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   22.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.469   , 830.313   , 778.203   , 830.313   , 421.875   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   22.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.469   , 830.313   , 778.203   , 830.313   , 421.172   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   22.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.469   , 830.313   , 778.203   , 830.313   , 421.641   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   22.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.469   , 830.313   , 778.203   , 830.313   , 421.641   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   22.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.469   , 830.313   , 778.203   , 830.313   , 421.953   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   22.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.469   , 830.313   , 778.203   , 830.313   , 421.406   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   22.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.469   , 830.313   , 778.203   , 830.313   , 421.953   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   22.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.469   , 830.313   , 778.203   , 830.313   , 422.031   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   22.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.469   , 830.313   , 778.203   , 830.313   , 421.016   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   22.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.469   , 830.313   , 778.203   , 831.563   , 421.875   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   22.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.469   , 830.313   , 778.203   , 831.563   , 421.094   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   22.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.469   , 830.313   , 778.203   , 830.313   , 421.25    , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   22.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.469   , 830.313   , 778.203   , 830.313   , 421.25    , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   22.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.203   , 831.563   , 421.953   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   22.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.203   , 831.563   , 422.031   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   22.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.203   , 830.313   , 421.563   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   22.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.203   , 830.313   , 421.328   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   22.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.203   , 830.313   , 420.938   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   22.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.203   , 830.313   , 420.547   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   23.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.469   , 830.313   , 778.203   , 830.313   , 421.875   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   23.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.469   , 830.313   , 778.203   , 830.313   , 420.859   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   23.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 831.563   , 421.875   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   23.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 831.563   , 421.094   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   23.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 421.484   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   23.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 421.641   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   23.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.203   , 830.313   , 421.094   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   23.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.203   , 830.313   , 421.875   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   23.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 831.563   , 420.625   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   23.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 831.563   , 421.406   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   23.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 421.016   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   23.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 421.25    , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   23.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 831.563   , 420.469   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   23.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 831.563   , 421.641   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
   23.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 820       , 830.547   , 830.313   , 778.281   , 830.313   , 420.625   , 3.98439   , 3.98439   , 3.98439   , 3.98439   , 99.9844   , 135.188   , 133.734   , 57.1406   , 50        , 33        , 33        , 0         , 78        , 0         , 1.96079   , 0         , 0         
