
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: my_8D0907551M-5120.ecu

ECU identified with following data:
HWNumber    = 0261207143       (requested was 0261207143)
SWNumber    = 1037360857       (requested was 1037360857)
PartNumber  = 8D0907551M       (requested was 8D0907551M)
SWVersion   = 0002             (requested was 0002)
EngineId    = 2.7l V6/5VT      (requested was 2.7l V6/5VT)
VAGHWNumber = 
ModelId     = G

Log packet size: 41 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  12.11.2017 09:47:28.335

TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , ldtvm     , mshfm_w   , nmot      , plsol     , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl        , rlmax_w   , rlmx_w    , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , wdkba     , wped_w    , zwout     
    0.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.22223   , 880       , 820       , 834.063   , 918.984   , 0.644533  , 1.25      , 0.664064  , 1.25      , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.03467   , 91.5      , 0         , 0         , 0         , -12.75    
    0.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.50001   , 880       , 820       , 834.063   , 919.531   , 0.644533  , 1.25      , 0.664064  , 1.25      , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.048     , 91.5      , 0         , 0         , 0         , -12.75    
    0.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.19445   , 880       , 820       , 832.813   , 917.422   , 0.625002  , 1.21094   , 0.664064  , 1.25      , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.072     , 91.5      , 0         , 0         , 0         , -12.75    
    0.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.97223   , 880       , 820       , 832.813   , 919.453   , 0.625002  , 1.21094   , 0.664064  , 1.25      , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.056     , 91.5      , 0         , 0         , 0         , -12.75    
    0.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.02778   , 880       , 820       , 834.063   , 916.953   , 0.644533  , 1.21094   , 0.664064  , 1.21094   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.04267   , 91.5      , 0         , 0         , 0         , -12.75    
    0.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.41667   , 880       , 820       , 834.063   , 916.875   , 0.644533  , 1.21094   , 0.664064  , 1.21094   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.06934   , 91.5      , 0         , 0         , 0         , -12.75    
    0.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 880       , 820       , 834.063   , 916.563   , 0.644533  , 1.17188   , 0.683596  , 1.17188   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.048     , 91.5      , 0         , 0         , 0         , -12.75    
    0.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 920       , 820       , 834.063   , 917.344   , 0.644533  , 1.17188   , 0.683596  , 1.17188   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.048     , 91.5      , 0         , 0         , 0         , -13.5     
    0.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.02778   , 920       , 820       , 834.063   , 919.453   , 0.625002  , 1.21094   , 0.703127  , 1.21094   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.02667   , 91.5      , 0         , 0         , 0         , -12.75    
    0.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.38889   , 920       , 820       , 834.063   , 918.984   , 0.625002  , 1.21094   , 0.703127  , 1.21094   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.05067   , 91.5      , 0         , 0         , 0         , -12.75    
    0.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 920       , 820       , 834.063   , 919.531   , 0.644533  , 1.17188   , 0.683596  , 1.21094   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.03467   , 91.5      , 0         , 0         , 0         , -12.75    
    0.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 920       , 820       , 834.063   , 919.375   , 0.644533  , 1.17188   , 0.683596  , 1.21094   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.03467   , 91.5      , 0         , 0         , 0         , -12.75    
    1.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.86112   , 920       , 820       , 834.063   , 919.375   , 0.664064  , 1.21094   , 0.683596  , 1.25      , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.00534   , 91.5      , 0         , 0         , 0         , -12.75    
    1.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.22223   , 920       , 820       , 834.063   , 917.422   , 0.664064  , 1.21094   , 0.683596  , 1.25      , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.008     , 91.5      , 0         , 0         , 0         , -12.75    
    1.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 920       , 820       , 834.063   , 919.453   , 0.664064  , 1.21094   , 0.664064  , 1.28907   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.01334   , 91.5      , 0         , 0         , 0         , -12.75    
    1.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 880       , 820       , 834.063   , 918.516   , 0.664064  , 1.21094   , 0.664064  , 1.28907   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.024     , 91.5      , 0         , 0         , 0         , -12.75    
    1.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.22223   , 880       , 820       , 834.063   , 918.438   , 0.644533  , 1.17188   , 0.644533  , 1.25      , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.02667   , 91.5      , 0         , 0         , 0         , -12.75    
    1.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.13889   , 880       , 820       , 834.063   , 915.469   , 0.644533  , 1.17188   , 0.644533  , 1.25      , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.032     , 91.5      , 0         , 0         , 0         , -12.75    
    1.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.50001   , 880       , 820       , 834.063   , 917.891   , 0.664064  , 1.21094   , 0.664064  , 1.21094   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.04534   , 91.5      , 0         , 0         , 0         , -12.75    
    1.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.47223   , 880       , 820       , 834.063   , 916.797   , 0.664064  , 1.21094   , 0.664064  , 1.21094   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.06134   , 91.5      , 0         , 0         , 0         , -12.75    
    1.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.13889   , 880       , 820       , 834.063   , 918.828   , 0.644533  , 1.17188   , 0.664064  , 1.21094   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.04267   , 91.5      , 0         , 0         , 0         , -12.75    
    1.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.83334   , 880       , 820       , 834.063   , 917.422   , 0.644533  , 1.17188   , 0.664064  , 1.21094   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.04267   , 91.5      , 0         , 0         , 0         , -12.75    
    1.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 880       , 820       , 834.063   , 919.453   , 0.625002  , 1.17188   , 0.683596  , 1.25      , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.05334   , 91.5      , 0         , 0         , 0         , -12.75    
    1.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 880       , 820       , 834.063   , 918.516   , 0.625002  , 1.17188   , 0.683596  , 1.25      , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.06134   , 91.5      , 0         , 0         , 0         , -12.75    
    1.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 880       , 820       , 834.063   , 918.438   , 0.625002  , 1.21094   , 0.664064  , 1.28907   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.08267   , 91.5      , 0         , 0         , 0         , -12.75    
    1.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.22223   , 880       , 820       , 834.063   , 917.422   , 0.625002  , 1.21094   , 0.664064  , 1.28907   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.07467   , 91.5      , 0         , 0         , 0         , -12.75    
    1.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.94445   , 880       , 820       , 834.063   , 919.453   , 0.644533  , 1.17188   , 0.644533  , 1.25      , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.06134   , 91.5      , 0         , 0         , 0         , -12.75    
    1.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.94445   , 880       , 820       , 834.063   , 919.531   , 0.644533  , 1.17188   , 0.644533  , 1.25      , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.06134   , 91.5      , 0         , 0         , 0         , -12.75    
    1.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.00001   , 880       , 820       , 834.063   , 919.375   , 0.644533  , 1.13282   , 0.644533  , 1.25      , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.06134   , 91.5      , 0         , 0         , 0         , -12.75    
    1.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.02778   , 880       , 820       , 834.063   , 918.984   , 0.644533  , 1.13282   , 0.644533  , 1.25      , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.064     , 91.5      , 0         , 0         , 0         , -12.75    
    1.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 880       , 820       , 832.813   , 917.188   , 0.664064  , 1.13282   , 0.664064  , 1.28907   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.09067   , 91.5      , 0         , 0         , 0         , -12.75    
    1.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.27778   , 880       , 820       , 832.813   , 917.266   , 0.664064  , 1.13282   , 0.664064  , 1.28907   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.088     , 91.5      , 0         , 0         , 0         , -12.75    
    2.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.22223   , 880       , 820       , 832.813   , 915.547   , 0.664064  , 1.09375   , 0.644533  , 1.32813   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.09867   , 91.5      , 0         , 0         , 0         , -12.75    
    2.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.97223   , 880       , 820       , 832.813   , 919.375   , 0.664064  , 1.09375   , 0.644533  , 1.32813   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.05867   , 91.5      , 0         , 0         , 0         , -12.75    
    2.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 880       , 820       , 834.063   , 916.953   , 0.644533  , 1.05469   , 0.625002  , 1.32813   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.09067   , 91.5      , 0         , 0         , 0         , -12.75    
    2.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 880       , 820       , 834.063   , 918.281   , 0.644533  , 1.05469   , 0.625002  , 1.32813   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.08      , 91.5      , 0         , 0         , 0         , -12.75    
    2.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.41667   , 880       , 820       , 834.063   , 918.828   , 0.664064  , 1.09375   , 0.625002  , 1.32813   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.06934   , 91.5      , 0         , 0         , 0         , -12.75    
    2.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.91667   , 920       , 820       , 834.063   , 917.734   , 0.664064  , 1.09375   , 0.625002  , 1.32813   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.04534   , 91.5      , 0         , 0         , 0         , -13.5     
    2.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.50001   , 880       , 820       , 834.063   , 919.453   , 0.644533  , 1.09375   , 0.644533  , 1.36719   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.05334   , 91.5      , 0         , 0         , 0         , -13.5     
    2.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.13889   , 880       , 820       , 834.063   , 916.406   , 0.644533  , 1.09375   , 0.644533  , 1.36719   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.04534   , 91.5      , 0         , 0         , 0         , -13.5     
    2.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 880       , 820       , 832.813   , 916.875   , 0.644533  , 1.05469   , 0.664064  , 1.40625   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.04534   , 91.5      , 0         , 0         , 0         , -12.75    
    2.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 880       , 820       , 832.813   , 919.219   , 0.644533  , 1.05469   , 0.664064  , 1.40625   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.02667   , 91.5      , 0         , 0         , 0         , -12.75    
    2.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 920       , 820       , 834.063   , 917.734   , 0.625002  , 1.09375   , 0.644533  , 1.44532   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.032     , 91.5      , 0         , 0         , 0         , -12.75    
    2.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.83334   , 920       , 820       , 834.063   , 916.875   , 0.625002  , 1.09375   , 0.644533  , 1.44532   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 1.99734   , 91.5      , 0         , 0         , 0         , -12.75    
    2.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 880       , 820       , 832.813   , 919.297   , 0.644533  , 1.13282   , 0.625002  , 1.44532   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.008     , 91.5      , 0         , 0         , 0         , -12.75    
    2.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 920       , 820       , 832.813   , 919.531   , 0.644533  , 1.13282   , 0.625002  , 1.44532   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.00534   , 91.5      , 0         , 0         , 0         , -12.75    
    2.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.94445   , 880       , 820       , 834.063   , 919.531   , 0.664064  , 1.13282   , 0.625002  , 1.40625   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2         , 91.5      , 0         , 0         , 0         , -12.75    
    2.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 880       , 820       , 834.063   , 918.984   , 0.664064  , 1.13282   , 0.625002  , 1.40625   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.02667   , 91.5      , 0         , 0         , 0         , -12.75    
    2.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.41667   , 880       , 820       , 834.063   , 919.531   , 0.664064  , 1.09375   , 0.644533  , 1.44532   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.04267   , 91.5      , 0         , 0         , 0         , -12.75    
    2.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.88889   , 880       , 820       , 834.063   , 919.531   , 0.664064  , 1.09375   , 0.644533  , 1.44532   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.02667   , 91.5      , 0         , 0         , 0         , -12.75    
    2.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.86112   , 880       , 820       , 834.063   , 919.531   , 0.644533  , 1.13282   , 0.664064  , 1.40625   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.01867   , 91.5      , 0         , 0         , 0         , -12.75    
    2.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 880       , 820       , 834.063   , 919.297   , 0.644533  , 1.13282   , 0.664064  , 1.40625   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.05867   , 91.5      , 0         , 0         , 0         , -12.75    
    3.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.97223   , 840       , 820       , 834.063   , 917.422   , 0.664064  , 1.09375   , 0.644533  , 1.40625   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.05334   , 91.5      , 0         , 0         , 0         , -12.75    
    3.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 840       , 820       , 834.063   , 918.984   , 0.664064  , 1.09375   , 0.644533  , 1.40625   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.05067   , 91.5      , 0         , 0         , 0         , -12.75    
    3.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.02778   , 840       , 820       , 832.813   , 919.219   , 0.644533  , 1.09375   , 0.644533  , 1.36719   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.056     , 91.5      , 0         , 0         , 0         , -12.75    
    3.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.33334   , 840       , 820       , 832.813   , 917.031   , 0.644533  , 1.09375   , 0.644533  , 1.36719   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.088     , 91.5      , 0         , 0         , 0         , -12.75    
    3.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.38889   , 840       , 820       , 834.063   , 919.453   , 0.644533  , 1.13282   , 0.664064  , 1.40625   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.09334   , 91.5      , 0         , 0         , 0         , -12.75    
    3.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.30556   , 840       , 820       , 834.063   , 919.531   , 0.644533  , 1.13282   , 0.664064  , 1.40625   , 27.75     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.10134   , 91.5      , 0         , 0         , 0         , -12.75    
    3.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.91667   , 880       , 820       , 834.063   , 919.141   , 0.644533  , 1.09375   , 0.664064  , 1.44532   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.088     , 91.5      , 0         , 0         , 0         , -12.75    
    3.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.22223   , 880       , 820       , 834.063   , 917.969   , 0.644533  , 1.09375   , 0.664064  , 1.44532   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.096     , 91.5      , 0         , 0         , 0         , -12.75    
    3.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 880       , 820       , 834.063   , 919.453   , 0.625002  , 1.13282   , 0.664064  , 1.44532   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.08267   , 91.5      , 0         , 0         , 0         , -12.75    
    3.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.13889   , 880       , 820       , 834.063   , 918.516   , 0.625002  , 1.13282   , 0.664064  , 1.44532   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.096     , 91.5      , 0         , 0         , 0         , -12.75    
    3.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 880       , 820       , 835.234   , 918.438   , 0.644533  , 1.13282   , 0.664064  , 1.40625   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.08534   , 91.5      , 0         , 0         , 0         , -12.75    
    3.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.88889   , 880       , 820       , 835.234   , 919.531   , 0.644533  , 1.13282   , 0.664064  , 1.40625   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.06134   , 91.5      , 0         , 0         , 0         , -12.75    
    3.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 880       , 820       , 834.063   , 916.953   , 0.644533  , 1.09375   , 0.644533  , 1.40625   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.048     , 91.5      , 0         , 0         , 0         , -12.75    
    3.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.86112   , 880       , 820       , 834.063   , 917.344   , 0.644533  , 1.09375   , 0.644533  , 1.40625   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.04267   , 91.5      , 0         , 0         , 0         , -12.75    
    3.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 880       , 820       , 834.063   , 915.703   , 0.664064  , 1.05469   , 0.625002  , 1.36719   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.032     , 91.5      , 0         , 0         , 0         , -12.75    
    3.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.25001   , 880       , 820       , 834.063   , 917.891   , 0.664064  , 1.05469   , 0.625002  , 1.36719   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.03734   , 91.5      , 0         , 0         , 0         , -12.75    
    3.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.22223   , 880       , 820       , 834.063   , 916.25    , 0.683596  , 1.09375   , 0.644533  , 1.36719   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.03467   , 91.5      , 0         , 0         , 0         , -12.75    
    3.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.25001   , 880       , 820       , 834.063   , 917.734   , 0.683596  , 1.09375   , 0.644533  , 1.36719   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.04267   , 91.5      , 0         , 0         , 0         , -12.75    
    3.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 880       , 820       , 834.063   , 919.453   , 0.664064  , 1.09375   , 0.644533  , 1.32813   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.032     , 91.5      , 0         , 0         , 0         , -12.75    
    3.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 880       , 820       , 834.063   , 919.375   , 0.664064  , 1.09375   , 0.644533  , 1.32813   , 26.25     , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.04267   , 91.5      , 0         , 0         , 0         , -12.75    
    4.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.38889   , 880       , 820       , 834.063   , 915.938   , 0.664064  , 1.13282   , 0.664064  , 1.28907   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.06934   , 91.5      , 0         , 0         , 0         , -12.75    
    4.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.00001   , 880       , 820       , 834.063   , 916.016   , 0.664064  , 1.13282   , 0.664064  , 1.28907   , 27        , 117.727   , 113.203   , 330       , 18.75     , 18.75     , 2.06934   , 91.5      , 0         , 0         , 0         , -12.75    
