TimeStamp, dwkrz_1   , dwkrz_2   , dwkrz_3   , dwkrz_4   , dwkrz_5   , dwkrz_6   , fho       , flg_m     , fr_w      , fra_w     , frm_w     , fzabg_w_1 , fzabg_w_2 , fzabg_w_3 , fzabgs_w  , gangi     , lamsbg_w  , ldtvm     , mifa_w    , migs_w    , misol_w   , miszul_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , nsol      , plsol     , plsol_w   , plsolr_w  , ps_w      , pssol_w   , pus_w     , pvdk_w    , pvdks_w   , rkat_w    , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rkrn_w_4  , rkrn_w_5  , rkrn_w_6  , rl        , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm_w   , tans      , tanslin   , ti_b1     , tmot      , tmotlin   , udkp1_w   , udkp2_w   , uhfm_w    , upwg1_w   , upwg2_w   , vfil_w    , vpssplg_w , vpsspls_w , wdkba     , wkrdya_1  , wkrdya_2  , wkrdya_3  , wkrdya_4  , wkrmdy_w  , wkrmstat_w, wped_w    , wub       , zwout     , B_bl      , B_br      , B_kuppl   , B_lr      , mibas_w   , mimax_w   , mizsolv_w 
  sec.ms , °KW       , °KW       , °KW       , °KW       , °KW       , °KW       , -         ,           , -         , -         , -         , #         , #         , #         , #         , gear      , -         , , , , , , , g/s       , g/s       , rpm       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , , V         , V         , V         , V         , V         , V         , , , , , , °C        , °C        , °C        , ms        , °C        , °C        , V         , V         , V         , V         , V         , km/h      , -         , -         , DK      , °KW       , °KW       , °KW       , °KW       , °KW       , °KW       , PED     , V         , °KW       ,           ,           ,           ,           ,           , , 
"TIME","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","IgnitionRetardCyl6","IgnitionRetardCyl4","IgnitionRetardCyl0","AltitudeCorrectionFactor","","LambdaControl","AdaptationPartial","LambdaControlAvg","CountMisfireCyl5","CountMisfireCyl3","CountMisfireCyl2","CountMisfireTotal","SelectedGear","AirFuelRatioDesired","WastegateDutyCycle","TorqueDesired","","","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlowAtThrottlePlate","MassAirFlow","EngineSpeed","RequestedEngineIdlingSpeed","BoostPressureDesired","BoostPressureDesired","","","","BaroPressure","","BoostPressureActual","AdaptationIdle","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","KnockVoltageCyl6","KnockVoltageCyl4","KnockVoltageCyl0","EngineLoad_8","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","CoolantTemperature","ThrottlePlateSensorG187","ThrottlePlateSensorG188","MAFSensorVoltage","AccelPedalSensorG79","AccelPedalSensorG185","VehicleSpeed","","","ThrottlePlateAngle","AdaptedIgnitionAngleDynRange2","AdaptedIgnitionAngleDynRange3","AdaptedIgnitionAngleDynRange4","AdaptedIgnitionAngleDynRange5","","","AccelPedalPosition","BatteryVoltage","IgnitionTimingAngleOverall","CondBrakeLightSwitch","CondBrakePedalSwitch","CondClutchPedalSwitch","","","TorqueLimit","TorqueForTimingIntervention"
    8.000, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 18        , 0.83664   , 0.99997   , 0.832917  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.2183   , 99.9985   , 11.2183   , 99.2188   , 0         , 7.05556   , 13.1111   , 880       , 890       , 820       , 831.25    , 0         , 644.922   , 447.344   , 830.313   , 1010.7    , 874.141   , 0         , 1.13282   , 0.566408  , 1.05469   , 0.644533  , 1.32813   , 0         , 49.5      , 50.0391   , 105.773   , 103.289   , 32.3906   , 315.136   , 25.5      , 25.5      , 2.55734   , 30.75     , 32.25     , 0.811408  , 4.19879   , 0.883789  , 0.732421  , 0.366211  , 0         , 0.538147  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.9392   , -14.25    , 1         , 1         , 0         , 1         , 24.5514   , 43.4662   , 11.3159   
    8.050, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.838013  , 0.99997   , 0.832917  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.1542   , 99.9985   , 11.1542   , 99.2188   , 0         , 7.00001   , 13.5556   , 880       , 890       , 820       , 831.25    , 0         , 646.094   , 442.578   , 830.313   , 1010.47   , 873.984   , 0         , 1.13282   , 0.585939  , 1.09375   , 0.625002  , 1.32813   , 0         , 49.5      , 50.1797   , 105.773   , 103.289   , 32.0156   , 315.136   , 24.75     , 24.75     , 2.64534   , 30.75     , 32.25     , 0.816296  , 4.19879   , 0.883789  , 0.732421  , 0.366211  , 0         , 0.53241   , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.8688   , -14.25    , 1         , 1         , 0         , 1         , 24.5987   , 43.5456   , 11.2763   
    8.100, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.839387  , 0.99997   , 0.832917  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.084    , 99.9985   , 11.084    , 99.2188   , 0         , 7.00001   , 13.4445   , 880       , 890       , 820       , 831.25    , 0         , 644.688   , 438.047   , 830.313   , 1010.7    , 874.141   , 0         , 1.13282   , 0.585939  , 1.09375   , 0.625002  , 1.32813   , 0         , 50.25     , 50.4844   , 105.773   , 103.289   , 31.875    , 317.401   , 24.75     , 24.75     , 2.65067   , 30.75     , 32.25     , 0.811408  , 4.19879   , 0.86914   , 0.727539  , 0.366211  , 0         , 0.526673  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.7984   , -14.25    , 1         , 1         , 0         , 1         , 24.7315   , 43.5364   , 11.1664   
    8.150, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.840882  , 0.99997   , 0.832917  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.2274   , 99.9985   , 11.2274   , 99.2188   , 0         , 7.08334   , 13.3056   , 840       , 890       , 820       , 831.25    , 0         , 642.969   , 441.641   , 831.563   , 1010.7    , 874.141   , 0         , 1.17188   , 0.566408  , 1.09375   , 0.625002  , 1.28907   , 0         , 50.25     , 50.3203   , 105.773   , 103.289   , 32.2031   , 317.401   , 24.75     , 25.5      , 2.65067   , 31.5      , 32.25     , 0.811408  , 4.19879   , 0.864257  , 0.732421  , 0.366211  , 0         , 0.530579  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.8688   , -13.5     , 1         , 1         , 0         , 1         , 24.6353   , 43.5456   , 11.6211   
    8.200, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.842408  , 0.99997   , 0.832917  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.1939   , 99.9985   , 11.1939   , 99.2188   , 0         , 7.08334   , 13.4167   , 880       , 890       , 820       , 831.25    , 0         , 640.234   , 443.359   , 831.563   , 1007.03   , 870.938   , 0         , 1.17188   , 0.566408  , 1.09375   , 0.625002  , 1.28907   , 0         , 49.5      , 49.6641   , 105.773   , 103.289   , 32.0859   , 317.401   , 24.75     , 25.5      , 2.57334   , 31.5      , 32.25     , 0.816296  , 4.19879   , 0.888671  , 0.732421  , 0.366211  , 0         , 0.533326  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.9392   , -14.25    , 1         , 1         , 0         , 1         , 24.4126   , 43.4662   , 11.2671   
    8.250, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 18        , 0.843812  , 0.99997   , 0.832917  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.0199   , 99.9985   , 11.0199   , 99.2188   , 0         , 7.08334   , 13.3333   , 880       , 890       , 820       , 831.172   , 0         , 639.922   , 437.266   , 830.313   , 1010.23   , 873.75    , 0         , 1.21094   , 0.566408  , 1.05469   , 0.644533  , 1.32813   , 0         , 49.5      , 49.8047   , 105.773   , 103.289   , 31.7109   , 317.401   , 25.5      , 25.5      , 2.58134   , 31.5      , 32.25     , 0.811408  , 4.19879   , 0.874023  , 0.732421  , 0.366211  , 0         , 0.525391  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.9392   , -15       , 1         , 1         , 0         , 1         , 24.5072   , 43.5715   , 10.9955   
    8.300, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.845185  , 0.99997   , 0.832917  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.2854   , 99.9985   , 11.2854   , 99.2188   , 0         , 7.02778   , 13.0833   , 880       , 890       , 820       , 831.172   , 0         , 640.859   , 445.391   , 830.313   , 1009.38   , 872.969   , 0         , 1.21094   , 0.566408  , 1.05469   , 0.644533  , 1.32813   , 0         , 49.5      , 49.7578   , 105.773   , 103.289   , 32.3203   , 317.675   , 25.5      , 25.5      , 2.58134   , 31.5      , 32.25     , 0.811408  , 4.1939    , 0.864257  , 0.732421  , 0.366211  , 0         , 0.535828  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.7984   , -13.5     , 1         , 1         , 0         , 1         , 24.4324   , 43.5807   , 11.5448   
    8.350, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.846558  , 0.99997   , 0.832917  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.1572   , 99.9985   , 11.1572   , 99.2188   , 0         , 7.02778   , 13.25     , 880       , 890       , 820       , 831.172   , 0         , 638.984   , 443.047   , 831.563   , 1010.7    , 874.141   , 0         , 1.21094   , 0.546876  , 1.01563   , 0.664064  , 1.36719   , 0         , 49.5      , 49.5234   , 105.656   , 103.289   , 32.0156   , 317.675   , 25.5      , 25.5      , 2.576     , 31.5      , 32.25     , 0.811408  , 4.19879   , 0.888671  , 0.732421  , 0.366211  , 0         , 0.533265  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.7984   , -14.25    , 1         , 1         , 0         , 1         , 24.3439   , 43.5013   , 11.1908   
    8.400, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 18        , 0.847932  , 0.99997   , 0.832917  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.1267   , 99.9985   , 11.1267   , 99.2188   , 0         , 6.97223   , 13.5833   , 880       , 890       , 820       , 831.172   , 0         , 641.875   , 438.75    , 831.563   , 1010.47   , 873.984   , 0         , 1.21094   , 0.546876  , 1.01563   , 0.664064  , 1.36719   , 0         , 50.25     , 50.25     , 105.656   , 103.289   , 31.9688   , 317.675   , 25.5      , 25.5      , 2.68534   , 31.5      , 32.25     , 0.811408  , 4.19879   , 0.883789  , 0.732421  , 0.366211  , 0         , 0.527832  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.8688   , -14.25    , 1         , 1         , 0         , 1         , 24.6063   , 43.5334   , 11.142    
    8.450, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.849427  , 0.99997   , 0.832917  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.2366   , 99.9985   , 11.2366   , 99.2188   , 0         , 7.02778   , 13.3611   , 840       , 890       , 820       , 831.172   , 0         , 642.656   , 442.266   , 831.563   , 1010.7    , 874.141   , 0         , 1.25      , 0.566408  , 0.976565  , 0.683596  , 1.36719   , 0         , 50.25     , 50.25     , 105.656   , 103.289   , 32.2266   , 317.675   , 25.5      , 25.5      , 2.69334   , 31.5      , 32.25     , 0.811408  , 4.1939    , 0.878906  , 0.737304  , 0.366211  , 0         , 0.530213  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.9392   , -12.75    , 1         , 1         , 0         , 1         , 24.5697   , 43.5334   , 12.0575   
    8.500, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.850953  , 0.99997   , 0.832917  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.2793   , 99.9985   , 11.2793   , 99.2188   , 0         , 7.00001   , 13.3333   , 840       , 890       , 820       , 831.172   , 0         , 644.844   , 444.609   , 831.563   , 1009.61   , 873.203   , 0         , 1.25      , 0.566408  , 0.976565  , 0.683596  , 1.36719   , 0         , 50.25     , 50.3203   , 105.656   , 103.289   , 32.2969   , 317.968   , 25.5      , 25.5      , 2.66667   , 31.5      , 32.25     , 0.811408  , 4.19879   , 0.888671  , 0.732421  , 0.366211  , 0         , 0.534912  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.9392   , -13.5     , 1         , 1         , 0         , 1         , 24.6323   , 43.3731   , 11.7584   
    8.550, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.852479  , 0.99997   , 0.832917  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.3434   , 99.9985   , 11.3434   , 99.2188   , 0         , 7.00001   , 13.3889   , 840       , 890       , 820       , 831.25    , 0         , 646.719   , 447.266   , 831.563   , 1010.7    , 874.141   , 0         , 1.21094   , 0.585939  , 0.976565  , 0.683596  , 1.36719   , 0         , 50.25     , 50.5313   , 105.656   , 103.289   , 32.5781   , 317.968   , 25.5      , 25.5      , 2.77067   , 31.5      , 32.25     , 0.811408  , 4.19879   , 0.878906  , 0.732421  , 0.366211  , 0         , 0.53656   , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.7984   , -12.75    , 1         , 1         , 0         , 1         , 24.6887   , 43.4174   , 12.1704   
    8.600, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.854005  , 0.99997   , 0.832917  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.3312   , 99.9985   , 11.3312   , 99.2188   , 0         , 7.00001   , 13.4445   , 840       , 890       , 820       , 831.25    , 0         , 646.563   , 446.563   , 831.563   , 1010.7    , 874.141   , 0         , 1.21094   , 0.585939  , 0.976565  , 0.683596  , 1.36719   , 0         , 50.25     , 50.4844   , 105.656   , 103.289   , 32.4609   , 317.968   , 25.5      , 25.5      , 2.688     , 31.5      , 32.25     , 0.816296  , 4.19879   , 0.86914   , 0.732421  , 0.366211  , 0         , 0.537476  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.7984   , -13.5     , 1         , 1         , 0         , 1         , 24.7086   , 43.3655   , 11.6516   
    8.650, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.85553   , 0.99997   , 0.836518  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.2274   , 99.9985   , 11.2274   , 99.2188   , 0         , 6.91667   , 13.5      , 880       , 890       , 820       , 831.172   , 0         , 646.25    , 441.953   , 830.313   , 1010.23   , 873.75    , 0         , 1.25      , 0.585939  , 1.01563   , 0.664064  , 1.40625   , 0         , 50.25     , 50.5547   , 105.656   , 103.289   , 32.1563   , 317.968   , 25.5      , 25.5      , 2.69334   , 31.5      , 32.25     , 0.811408  , 4.19879   , 0.888671  , 0.732421  , 0.366211  , 0         , 0.531678  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.8688   , -14.25    , 1         , 1         , 0         , 1         , 24.7315   , 43.4525   , 11.3251   
    8.700, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.857056  , 0.99997   , 0.838044  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.2488   , 99.9985   , 11.2488   , 99.2188   , 0         , 6.94445   , 13.7222   , 880       , 890       , 820       , 831.172   , 0         , 646.953   , 442.031   , 830.313   , 1010.7    , 874.141   , 0         , 1.25      , 0.585939  , 1.01563   , 0.664064  , 1.40625   , 0         , 50.25     , 50.6719   , 105.656   , 103.289   , 32.2266   , 318.358   , 25.5      , 25.5      , 2.78934   , 31.5      , 32.25     , 0.811408  , 4.19879   , 0.893554  , 0.732421  , 0.366211  , 0         , 0.5318    , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.8688   , -14.25    , 1         , 1         , 0         , 1         , 24.7833   , 43.515    , 11.3251   
    8.750, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.858582  , 0.99997   , 0.83957   , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.264    , 99.9985   , 11.264    , 99.2188   , 0         , 7.00001   , 13.1667   , 880       , 890       , 820       , 831.172   , 0         , 644.375   , 442.109   , 831.563   , 1009.38   , 873.047   , 0         , 1.25      , 0.566408  , 1.05469   , 0.683596  , 1.36719   , 0         , 50.25     , 50.4609   , 105.656   , 103.289   , 32.25     , 318.358   , 25.5      , 25.5      , 2.656     , 31.5      , 32.25     , 0.811408  , 4.19879   , 0.86914   , 0.732421  , 0.366211  , 0         , 0.530945  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.7984   , -14.25    , 1         , 1         , 0         , 1         , 24.791    , 43.5242   , 11.1725   
    8.800, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 18        , 0.860108  , 0.99997   , 0.841096  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.2946   , 99.9985   , 11.2946   , 99.2188   , 0         , 7.02778   , 13        , 880       , 890       , 820       , 831.172   , 0         , 639.766   , 441.953   , 831.563   , 1010.7    , 874.141   , 0         , 1.25      , 0.566408  , 1.05469   , 0.683596  , 1.36719   , 0         , 49.5      , 50.1094   , 105.656   , 103.289   , 32.2969   , 318.358   , 25.5      , 25.5      , 2.61334   , 31.5      , 32.25     , 0.811408  , 4.19879   , 0.878906  , 0.732421  , 0.366211  , 0         , 0.532044  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.8688   , -14.25    , 1         , 1         , 0         , 1         , 24.5468   , 43.5685   , 11.2488   
    8.850, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.861512  , 0.99997   , 0.842499  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.1115   , 99.9985   , 11.1115   , 99.2188   , 0         , 7.02778   , 13.1945   , 880       , 890       , 820       , 831.172   , 0         , 637.031   , 437.969   , 830.313   , 1010.7    , 874.141   , 0         , 1.21094   , 0.585939  , 1.01563   , 0.683596  , 1.36719   , 0         , 49.5      , 49.8516   , 105.656   , 103.289   , 31.9219   , 318.358   , 25.5      , 25.5      , 2.61334   , 31.5      , 32.25     , 0.811408  , 4.19879   , 0.874023  , 0.732421  , 0.366211  , 0         , 0.527832  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.8688   , -15       , 1         , 1         , 0         , 1         , 24.5041   , 43.5501   , 10.8917   
    8.900, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.841065  , 0.99997   , 0.843323  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.142    , 99.9985   , 11.142    , 99.2188   , 0         , 7.11112   , 13.4167   , 880       , 890       , 820       , 831.172   , 0         , 633.828   , 437.969   , 830.313   , 1009.06   , 872.813   , 0         , 1.21094   , 0.585939  , 1.01563   , 0.683596  , 1.36719   , 0         , 49.5      , 49.5703   , 105.656   , 103.289   , 31.9453   , 318.69    , 25.5      , 25.5      , 2.57334   , 31.5      , 32.25     , 0.816296  , 4.1939    , 0.893554  , 0.732421  , 0.366211  , 0         , 0.526917  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.8688   , -15       , 1         , 1         , 0         , 1         , 24.3942   , 43.6127   , 10.8673   
    8.950, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.839692  , 0.99997   , 0.843323  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.087    , 99.9985   , 11.087    , 99.2188   , 0         , 7.02778   , 13.6667   , 880       , 890       , 820       , 831.172   , 0         , 637.188   , 436.328   , 831.563   , 1007.03   , 870.938   , 0         , 1.21094   , 0.60547   , 1.01563   , 0.683596  , 1.32813   , 0         , 49.5      , 49.9219   , 105.656   , 103.289   , 31.8516   , 318.69    , 25.5      , 25.5      , 2.66934   , 31.5      , 32.25     , 0.816296  , 4.1939    , 0.874023  , 0.732421  , 0.366211  , 0         , 0.524659  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.7984   , -14.25    , 1         , 1         , 0         , 1         , 24.4324   , 43.6127   , 11.0321   
    9.000, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.838318  , 0.99997   , 0.843323  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.1176   , 99.9985   , 11.1176   , 99.2188   , 0         , 7.11112   , 13.25     , 880       , 890       , 820       , 831.172   , 0         , 635.391   , 437.969   , 831.563   , 1010.23   , 873.75    , 0         , 1.21094   , 0.60547   , 1.01563   , 0.683596  , 1.32813   , 0         , 49.5      , 49.6875   , 105.656   , 103.289   , 31.9219   , 318.69    , 25.5      , 25.5      , 2.584     , 31.5      , 32.25     , 0.816296  , 4.19879   , 0.874023  , 0.732421  , 0.366211  , 0         , 0.526917  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.8688   , -14.25    , 1         , 1         , 0         , 1         , 24.4217   , 43.5593   , 11.0169   
    9.050, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.836945  , 0.99997   , 0.843323  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.0748   , 99.9985   , 11.0748   , 99.2188   , 0         , 7.13889   , 13.4722   , 880       , 890       , 820       , 831.172   , 0         , 634.297   , 436.797   , 831.563   , 1010.47   , 873.984   , 0         , 1.25      , 0.60547   , 0.976565  , 0.664064  , 1.28907   , 0         , 49.5      , 49.5938   , 105.656   , 103.289   , 31.8281   , 318.69    , 25.5      , 25.5      , 2.584     , 31.5      , 32.25     , 0.816296  , 4.19879   , 0.883789  , 0.732421  , 0.366211  , 0         , 0.523865  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.8688   , -15       , 1         , 1         , 0         , 1         , 24.3622   , 43.5685   , 10.8673   
    9.100, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.835572  , 0.99997   , 0.843323  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.0321   , 99.9985   , 11.0321   , 99.2188   , 0         , 7.05556   , 13.4167   , 880       , 890       , 820       , 831.172   , 0         , 633.906   , 435.313   , 831.563   , 1009.38   , 873.047   , 0         , 1.25      , 0.60547   , 0.976565  , 0.664064  , 1.28907   , 0         , 49.5      , 49.6172   , 105.656   , 103.289   , 31.7578   , 319.003   , 25.5      , 25.5      , 2.56267   , 31.5      , 32.25     , 0.811408  , 4.1939    , 0.888671  , 0.732421  , 0.366211  , 0         , 0.523682  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.9392   , -15       , 1         , 1         , 0         , 1         , 24.3622   , 43.5852   , 10.8551   
    9.150, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.834199  , 0.99997   , 0.843323  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.0901   , 99.9985   , 11.0901   , 99.2188   , 0         , 7.11112   , 13.4445   , 880       , 890       , 820       , 831.172   , 0         , 635.781   , 437.109   , 830.313   , 1010.7    , 874.141   , 0         , 1.25      , 0.585939  , 0.937502  , 0.683596  , 1.25      , 0         , 49.5      , 49.7578   , 105.656   , 103.289   , 31.8984   , 319.003   , 25.5      , 25.5      , 2.57334   , 31.5      , 32.25     , 0.816296  , 4.1939    , 0.86914   , 0.732421  , 0.366211  , 0         , 0.524292  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.7984   , -15       , 1         , 1         , 0         , 1         , 24.4156   , 43.5852   , 10.9741   
    9.200, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 18        , 0.832825  , 0.99997   , 0.843323  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.2183   , 99.9985   , 11.2183   , 99.2188   , 0         , 7.11112   , 13.3611   , 880       , 890       , 820       , 831.172   , 0         , 636.172   , 440.313   , 830.313   , 1010.7    , 874.141   , 0         , 1.25      , 0.585939  , 0.937502  , 0.683596  , 1.25      , 0         , 49.5      , 49.7813   , 105.656   , 103.289   , 32.1563   , 319.003   , 25.5      , 25.5      , 2.576     , 31.5      , 32.25     , 0.816296  , 4.19879   , 0.874023  , 0.732421  , 0.366211  , 0         , 0.53003   , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.7984   , -14.25    , 1         , 1         , 0         , 1         , 24.3958   , 43.5685   , 11.3709   
    9.250, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.832825  , 0.99997   , 0.847596  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.0962   , 99.9985   , 11.0962   , 99.2188   , 0         , 7.11112   , 13.25     , 880       , 890       , 820       , 831.094   , 0         , 635.391   , 439.141   , 830.313   , 1010.7    , 874.141   , 0         , 1.21094   , 0.566408  , 0.976565  , 0.683596  , 1.25      , 0         , 49.5      , 49.6406   , 105.656   , 103.289   , 31.9688   , 319.003   , 25.5      , 25.5      , 2.56267   , 31.5      , 32.25     , 0.816296  , 4.19879   , 0.893554  , 0.732421  , 0.366211  , 0         , 0.53064   , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.8688   , -14.25    , 1         , 1         , 0         , 1         , 24.4156   , 43.4967   , 11.1511   
    9.300, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.854371  , 0.99997   , 0.847596  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.1115   , 99.9985   , 11.1115   , 99.2188   , 0         , 7.11112   , 13.8611   , 880       , 890       , 820       , 831.094   , 0         , 639.844   , 438.203   , 830.313   , 1010.7    , 874.141   , 0         , 1.21094   , 0.566408  , 0.976565  , 0.683596  , 1.25      , 0         , 49.5      , 50.0625   , 105.656   , 103.289   , 31.9219   , 319.355   , 25.5      , 25.5      , 2.84534   , 31.5      , 32.25     , 0.816296  , 4.19879   , 0.898437  , 0.727539  , 0.366211  , 0         , 0.527222  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.9392   , -14.25    , 1         , 1         , 0         , 1         , 24.4843   , 43.5501   , 11.2946   
    9.350, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.855744  , 0.99997   , 0.847596  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 11.0809   , 99.9985   , 11.0809   , 99.2188   , 0         , 7.11112   , 13.4722   , 880       , 890       , 820       , 831.172   , 0         , 641.563   , 438.047   , 831.563   , 1010.7    , 874.141   , 0         , 1.17188   , 0.546876  , 0.976565  , 0.683596  , 1.28907   , 0         , 49.5      , 50.1797   , 105.656   , 103.289   , 31.8516   , 319.355   , 25.5      , 25.5      , 2.72      , 31.5      , 32.25     , 0.816296  , 4.19879   , 0.883789  , 0.727539  , 0.366211  , 0         , 0.529419  , 0.949982  , 2.7451    , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.8688   , -14.25    , 1         , 1         , 0         , 1         , 24.6155   , 43.4891   , 11.2488   
